median_x,median_y,median_z,len(points),areaXZ,densitatXZ,median_nx,median_ny,median_nz,median_diff,median_m3c2,stdev_nx,stdev_ny,stdev_nz,stdev_diff,stdev_m3c2,c_areaXZ,c_densitatXZ,c_median_nx,c_median_ny,c_median_nz,c_median_diff,c_median_m3c2,c_stdev_nx,c_stdev_ny,c_stdev_nz,c_stdev_diff,c_stdev_m3c2,outliers,outliers_dens,stdev_z_scores,median_z_scores,dispX,dispY,dispZ,significant_change,stdev_Npoints_cloud1,stdev_Npoints_cloud2,stdev_IQR_cloud1,stdev_IQR_cloud2,median_Npoints_cloud1,median_Npoints_cloud2,median_IQR_cloud1,median_IQR_cloud2,c_significant_change,c_stdev_Npoints_cloud1,c_stdev_Npoints_cloud2,c_stdev_IQR_cloud1,c_stdev_IQR_cloud2,c_median_Npoints_cloud1,c_median_Npoints_cloud2,c_median_IQR_cloud1,c_median_IQR_cloud2,label
27.24080086,72.52980042,729.6928711,137,0.026333,5202.563965,-0.7803,0.4095,0.3845,0.2651,0.0014,0.127987,0.147541,0.27129,0.079562,nan,0.002821,48561.83203,-0.8015,0.4108,0.3854,0.2649,0.0016,0.101814,0.153022,0.289057,0.033292,nan,1,0.007299,1.00367,-0.088682,0.009351,-0.042198,0.014679,0.978102,2.715843,8.046992,0.001576,0.05879,17,10,0.0019,0.0016,0.984127,2.566275,6.446876,0.001529,0.016471,17,10,0.002,0.0014,0
27.18040085,72.05870056,729.9310913,45,0.007387,6091.569824,-0.5891,0.7183,-0.3276,0.0838,0.0068,0.159672,0.218446,0.269936,0.017386,nan,0.00034,132186.6406,-0.5927,0.7547,-0.2812,0.0893,nan,0.119876,0.077772,0.081213,0.011162,nan,1,0.022222,1.0113,-0.250632,-0.004699,-0.00285,-0.021088,0.822222,2.225427,10.05731,0.000946,0.073648,16,9,0.0019,0.0069,0.6,0.83666,3,0.000344,0.004511,17,7,0.0016,0,0
26.21299934,71.61630249,728.7072144,101,0.025544,3953.956787,-0.5574,0.3046,0.7483,0.1082,0.0068,0.170021,0.146003,0.18833,0.035859,0.002013,0.001614,62560.45703,-0.4603,0.3411,0.7933,0.1218,0.0074,0.086505,0.105926,0.033964,0.015374,0.001496,0,0,1.004988,-0.083883,-0.0157,-0.007095,-0.011597,1,3.916378,5.902659,0.004504,0.005768,15,16,0.0025,0.0129,1,1.658312,3.632416,0.000849,0.004125,13,17,0.0021,0.0143,0
25.38129997,71.59380341,728.2249146,723,0.186759,3871.292725,-0.7905,0.3322,0.4067,0.4194,0.005,0.403736,0.202904,0.301896,0.151818,0.009793,0.018951,38150.30078,-0.796,0.3518,0.4981,0.4376,0.00565,0.090506,0.105189,0.120303,0.024574,0.001548,0,0,1.000692,0.242929,-0.00695,0.013905,-0.039917,1,7.607652,48.043106,0.020477,0.103239,17,16,0.0013,0.0097,1,3.42756,3.161589,0.000518,0.003829,17,15,0.0014,0.0107,0
24.9679985,71.5188446,727.9180908,118,0.023949,4927.105469,-0.30005,0.88985,0.0942,0.1003,0.0043,0.269935,0.203624,0.402082,0.022501,nan,0.002122,55598.79297,-0.242,0.9285,0.1071,0.1054,0.004,0.217559,0.140093,0.367927,0.016875,0.00469,1,0.008475,1.004264,0.174102,0.00685,0.008099,0.008728,0.983051,3.553527,10.103692,0.004663,0.012306,14,13,0.0026,0.00565,1,3.727202,6.053071,0.005026,0.012604,13,13,0.0023,0.0057,0
25.28210068,71.39649963,728.6071777,74,0.021611,3424.12207,-0.40375,0.6584,0.4824,0.0834,0.00725,0.347312,0.222555,0.351009,0.120554,0.002023,0.002064,35856.80859,-0.5879,0.6633,0.336,0.079,0.0075,0.216212,0.192055,0.347087,0.010344,0.001779,3,0.040541,1.006826,-0.212437,-0.015851,0.020252,-0.000061,1,8.008742,11.019059,0.008452,0.008335,15,22.5,0.0057,0.0141,1,6.044941,11.012166,0.006637,0.007556,15,28,0.0055,0.0153,0
23.51569939,70.7614975,727.7893066,71,0.01662,4271.903809,0.1377,0.8142,0.4299,0.1651,0.0033,0.498341,0.298423,0.396878,0.330081,0.003073,0.000906,78328.28906,0.2145,0.86275,0.4299,0.1668,0.0027,0.14262,0.017783,0.078966,0.002469,0.000733,0,0,1.007118,-0.469942,-0.00305,-0.002502,0.02179,1,4.278814,6.39627,0.002808,0.007964,15,12,0.0011,0.0053,1,4.373214,1.195229,0.002048,0.000656,17,12.5,0.0011,0.00485,0
24.32119942,71.08409882,728.5786743,337,0.093165,3617.249756,-0.3756,0.7253,0.2174,0.087,0.0063,0.396424,0.265606,0.484896,0.04899,0.006318,0.009729,34639.04297,-0.4158,0.664,-0.1844,0.0902,0.0072,0.322525,0.231234,0.484614,0.052144,0.003998,11,0.032641,1.001487,-0.350013,-0.011901,0.0117,0.000763,0.997033,5.96846,35.629299,0.00563,0.070042,15,17,0.0037,0.0118,1,3.350522,18.767963,0.00357,0.019977,16,20,0.0036,0.0154,0
23.58415031,70.69329834,728.368103,156,0.022159,7039.904297,-0.4995,0.4596,0.06515,0.08755,0.00495,0.490106,0.243396,0.530395,0.540971,0.00924,0.002196,71050.38281,-0.7838,0.4382,-0.1911,0.0864,0.0043,0.459797,0.247087,0.436877,0.013721,0.003472,6,0.038462,1.003221,-0.201814,0.008401,0.002048,0.014496,1,15.026102,15.831098,0.026397,0.039128,15,17,0.0038,0.00825,1,2.250469,16.649237,0.001849,0.016414,15,18,0.00385,0.0058,0
24.95750046,70.95265198,730.0316773,780,0.224082,3480.874268,-0.032,0.88645,0.27415,0.0901,0.01,0.39965,0.189552,0.282107,0.019737,nan,0.023566,33098.20703,0.1627,0.8801,0.249,0.096,0.0299,0.417589,0.183866,0.255666,0.017025,nan,5,0.00641,1.000642,-0.145203,0.018751,-0.0154,0.016174,0.958974,3.965761,9.748664,0.003425,0.022697,13,14,0.0017,0.0061,0.978182,3.187492,9.702095,0.001514,0.022922,15,15,0.0015,0.0057,0
25.39579964,71.09719849,730.4105225,94,0.023502,3999.693848,-0.0138,0.90025,-0.31255,0.35435,0.0015,0.358379,0.09426,0.273413,0.039404,nan,0.002263,41529.17578,0.3537,0.9224,0.0064,0.31875,0.00275,0.282697,0.060959,0.22281,0.028285,0.001446,0,0,1.005362,0.072119,-0.010151,-0.011047,-0.007355,0.914894,2.390618,15.211992,0.001328,0.022088,16,14,0.0024,0.0049,1,1.898525,4.054573,0.000981,0.003463,16.5,14.5,0.00215,0.0049,0
25.58939934,70.9611969,730.4672852,125,0.026563,4705.787598,-0.2212,0.796,0.5432,0.1064,nan,0.202396,0.337891,0.505057,0.042524,nan,0.002037,61376,-0.27095,0.2341,0.8185,0.09835,0.00625,0.197751,0.405538,0.550841,0.0348,nan,1,0.008,1.004024,-0.299838,0.001199,-0.018402,0.012482,0.752,2.637814,9.374729,0.000944,0.017358,15,10,0.0014,0.007,0.8,2.502104,10.228314,0.000912,0.006522,17,19,0.002,0.01105,0
25.30669975,70.99479675,730.565979,131,0.01768,7409.310059,0.1864,0.8302,0.4581,0.2353,nan,0.331075,0.11411,0.272055,0.040498,nan,0.00109,120145.3594,0.1908,0.8287,0.0233,0.2368,0.0161,0.473942,0.085963,0.431445,0.029731,0.021823,0,0,1.003839,-0.141647,0.01265,-0.008904,0.034943,0.816794,2.258799,11.655235,0.000915,0.049264,14,9,0.0013,0.0089,1,2.149197,20.123428,0.000577,0.054056,14,14,0.0023,0.0329,0
25.4015007,70.97450256,730.3734741,57,0.009022,6317.940918,-0.347,0.7444,-0.509,0.2586,0.0042,0.245941,0.142587,0.293133,0.048316,0.008149,0.000408,139754.4688,-0.1701,0.7726,-0.52775,0.2584,0.0063,0.242216,0.07161,0.096116,0.022147,0.003519,2,0.035088,1.008889,0.112135,-0.010099,0.003654,0.008911,1,3.196666,10.288903,0.003403,0.027487,17,14,0.0019,0.0065,1,1.539247,7.740058,0.002011,0.009364,17,17,0.0027,0.01435,0
25.21529961,70.97650146,730.4287109,57,0.013535,4211.232422,0.033,0.9189,0.2427,0.1509,0.0053,0.22474,0.103423,0.325824,0.049315,0.010422,0.000739,77092.25,-0.0122,0.7959,0.3274,0.18755,0.02145,0.319805,0.099713,0.491224,0.079719,0.011545,2,0.035088,1.008889,-0.313331,-0.0136,-0.024998,-0.012329,1,1.90419,24.675844,0.000826,0.043056,11,20,0.0016,0.0103,1,3.619392,29.468628,0.000641,0.045314,11,55,0.0012,0.0808,0
24.88540077,71.03859711,730.2805786,53,0.00977,5424.812012,0.1476,0.9429,0.2002,0.1744,0.0048,0.164804,0.054926,0.226344,0.034506,nan,0.000231,229071.8438,0.1842,0.94615,0.2101,0.1813,0.0054,0.106692,0.042786,0.240615,0.008034,0.000942,2,0.037736,1.00957,-0.382229,0.00965,-0.006554,0.005524,0.698113,2.124738,6.210565,0.001156,0.004233,13,8,0.0015,0.0047,1,1.36626,3.125167,0.001759,0.0032,14.5,19.5,0.00245,0.01105,0
23.98920059,71.16999817,727.5136719,69,0.01939,3558.545654,-0.41,0.7019,0.4829,0.1621,0.003,0.398336,0.194291,0.4268,0.173792,nan,0.001774,38888.68359,-0.41,0.5048,0.7594,0.161,0.0027,0.192658,0.179911,0.097588,0.005836,0.005843,5,0.072464,1.007326,-0.202421,-0.0102,-0.0014,0.018921,0.942029,3.544264,5.551203,0.003634,0.020723,13,14,0.0016,0.0059,1,1.080123,1.377474,0.000428,0.012117,13,13,0.0011,0.0048,0
23.4314003,70.89030457,727.3498535,172,0.035735,4813.178223,0.00405,0.6552,0.4735,0.0771,0.0035,0.458598,0.245223,0.253366,0.219081,0.002849,0.003711,46350.28516,0.09155,0.889,0.37275,0.0834,0.0027,0.166868,0.115652,0.16891,0.009128,0.000847,9,0.052326,1.00292,-0.246115,-0.024651,0.010052,-0.020813,1,3.726812,6.651809,0.001287,0.009132,13.5,13,0.00155,0.0057,1,2.402139,1.840743,0.001739,0.001606,12,12,0.0015,0.00405,0
32.17549896,76.90740204,730.4796753,213,0.025241,8438.572266,-0.6222,0.6544,0.0423,0.0948,0.0051,0.292099,0.166799,0.378877,0.020555,0.00244,0.002382,89417.0625,-0.6222,0.7104,0.069,0.1028,0.0039,0.224433,0.16528,0.299716,0.010878,0.001659,4,0.018779,1.002356,0.011676,0.000448,0.026154,0.018219,1,2.830916,6.710016,0.002123,0.007528,16,15,0.0022,0.0087,1,2.459191,3.261571,0.001667,0.003951,16,13,0.0021,0.0063,1
33.15799713,77.41104889,731.8086548,190,0.052972,3586.810059,-0.5275,0.72715,0.2054,0.07,0.0049,0.337718,0.26488,0.361799,0.014414,0.003279,0.004398,43205.97266,-0.58145,0.6396,0.2058,0.0693,0.00425,0.309259,0.243214,0.310337,0.009196,0.00293,3,0.015789,1.002642,-0.396562,0.0033,0.026649,0.023315,1,3.013332,9.953785,0.003089,0.01269,14,18,0.0026,0.00905,1,2.323818,8.615009,0.001665,0.010041,14,18.5,0.0021,0.0086,0
33.61869812,77.75109863,731.6572266,53,0.009627,5505.506348,-0.2185,0.7264,-0.3406,0.0699,0.0051,0.491715,0.208647,0.384479,0.057196,0.007892,0.000903,58670.24219,-0.5922,0.7089,-0.3659,0.0676,0.005,0.477251,0.155754,0.288968,0.004617,0.001663,2,0.037736,1.00957,-0.282784,0.008198,0.000496,-0.004303,1,20.351322,13.069425,0.021903,0.028831,16,17,0.0041,0.0094,1,1.944893,4.24264,0.001786,0.005006,16,19,0.0033,0.0107,0
33.19800186,77.50360107,731.489624,87,0.022408,3882.503662,-0.1054,0.7696,0.2409,0.0734,0.0341,0.413438,0.236511,0.476896,0.015288,nan,0.001467,59285.25391,-0.02125,0.80415,0.4238,0.0708,0.01925,0.302766,0.162543,0.324456,0.014225,nan,1,0.011494,1.005797,-0.299378,-0.001898,0.010952,-0.001953,0.850575,3.666241,27.575636,0.004025,0.043187,14,14,0.0056,0.0134,0.59375,1.635974,5.41466,0.00247,0.014857,13,5,0.0027,0.0114,0
33.73469925,77.76609802,732.5327759,115,0.021108,5448.194824,-0.4281,0.4832,0.0582,0.1038,0.0067,0.338262,0.218016,0.617507,0.022999,0.003485,0.001314,87541.46875,-0.4008,0.5674,-0.174,0.0879,0.0062,0.344853,0.283485,0.357961,0.016677,0.002631,0,0,1.004376,0.120191,0.011248,0.026398,0.003204,1,4.554057,10.193378,0.005206,0.014924,15,21,0.0044,0.0146,1,2.687115,6.991591,0.002333,0.010115,17,20,0.0059,0.0117,0
33.58584976,77.59985352,733.0303955,178,0.026197,6794.734863,-0.5936,0.55725,0.45445,0.11145,nan,0.184084,0.225455,0.393307,0.055932,nan,0.0024,74180.78125,-0.63,0.5286,0.5219,0.1105,0.0042,0.163943,0.183207,0.285324,0.022546,nan,7,0.039326,1.002821,-0.121818,-0.031151,-0.023499,0.013947,0.955056,2.41846,9.238479,0.002498,0.015209,15,14.5,0.003,0.0061,0.891892,2.518997,5.435674,0.002543,0.013629,16,13,0.0029,0.0042,0
33.77489853,77.6710968,733.161377,119,0.029095,4090.04834,-0.17,0.803,0.4178,0.1275,nan,0.318399,0.163539,0.352718,0.034416,nan,0.002432,48926.85938,0.0267,0.8801,0.4046,0.1303,0.0033,0.207515,0.077964,0.388608,0.030982,0.003914,2,0.016807,1.004228,0.082021,-0.016151,0.031048,0.025879,0.94958,4.185793,14.589454,0.004649,0.021226,12,14,0.0022,0.0069,1,2.797958,3.0103,0.003235,0.007901,14,15,0.0023,0.0054,0
24.12470055,70.38960266,732.3217163,153,0.026378,5800.357422,-0.2586,0.8451,-0.0649,0.0712,0.0049,0.275349,0.13742,0.413496,0.014397,0.00236,0.000005,29201884,0.16575,0.62555,-0.76055,0.11285,0.007,0.052114,0.036133,0.041083,0.000354,0.000141,0,0,1.003284,-0.335314,-0.013949,0.001553,0.041199,1,2.785751,4.863921,0.002198,0.006349,14,15,0.0031,0.0083,1,2.828427,0.707107,0.000778,0.000141,13,21.5,0.00625,0.0144,0
31.33530045,75.1516037,737.6300049,773,0.1799,4296.82959,-0.1961,0.6079,0.2358,0.1391,nan,0.574151,0.305009,0.463264,0.300044,nan,0.018959,40772.02344,-0.36295,0.76555,0.12695,0.1226,0.00565,0.493606,0.265946,0.351866,0.079648,0.007511,16,0.020699,1.000647,-0.247213,-0.026899,-0.003994,-0.044189,0.92238,8.791328,16.190248,0.033831,0.039077,13,15,0.0026,0.0091,1,3.856263,13.426596,0.004559,0.027148,15,16,0.0038,0.00975,0
30.88079834,74.68260193,738.0523682,198,0.035766,5535.989746,-0.0383,0.87675,0.25305,0.10385,nan,0.439403,0.287039,0.347682,0.223517,nan,0.003276,60433.38281,0.1122,0.91605,0.31715,0.10465,0.0054,0.345163,0.250676,0.393213,0.033338,nan,4,0.020202,1.002535,-0.242757,-0.024501,0.015152,0.048767,0.929293,2.691013,6.316908,0.002639,0.013561,12,10,0.0013,0.00535,0.944444,2.940032,6.881822,0.002204,0.021512,12,11,0.00135,0.0054,0
31.05089951,74.695755,738.074646,82,0.018227,4498.87793,-0.13085,0.6396,0.49435,0.08645,nan,0.488624,0.299498,0.456632,0.398161,nan,0.001368,59940.1875,-0.115,0.7219,0.62515,0.0816,0.0033,0.315037,0.253599,0.242823,0.007688,nan,5,0.060976,1.006154,-0.312661,-0.0211,0.0224,0.016907,0.963415,4.228511,9.007951,0.00394,0.011166,13.5,11.5,0.00235,0.005,0.954545,3.568743,4.648931,0.002188,0.002368,11.5,13.5,0.0025,0.0047,0
31.42535019,75.12750244,737.9969482,266,0.032691,8136.698242,-0.64625,0.3168,0.57255,0.11755,0.01495,0.606645,0.207767,0.273596,0.146215,nan,0.003058,86997.77344,-0.4112,0.2342,0.5645,0.11875,0.00395,0.696669,0.185999,0.284896,0.131318,0.008839,9,0.033835,1.001885,-0.260161,-0.0113,-0.026749,-0.031525,0.860902,5.685841,6.682602,0.006127,0.009195,16,11,0.0018,0.00535,1,10.232561,8.693937,0.011792,0.017449,13,10.5,0.00235,0.0067,0
30.06155014,73.88275146,738.4970093,62,0.012023,5156.575684,0.05165,0.4551,-0.8164,0.2104,0.00725,0.352816,0.206652,0.583027,0.069001,nan,0.0009,68912.71875,0.1332,0.5283,-0.8359,0.2552,0.008,0.228948,0.119973,0.122997,0.038543,nan,0,0,1.008163,0.127326,0.00875,0.000252,-0.00412,0.935484,7.013095,14.345043,0.006819,0.021494,15,15.5,0.002,0.01455,0.96,4.290688,14.220525,0.004803,0.009706,16,32,0.0033,0.0212,0
31.13319969,75.07980347,737.3786011,63,0.009254,6807.890137,0.9128,0.1488,-0.0113,0.1517,0.0045,0.74214,0.230001,0.460188,0.146484,nan,0.000396,159115.5156,0.9128,0.075,-0.2541,0.1516,0.0035,0.693138,0.251143,0.492636,0.253612,0.001657,1,0.015873,1.008032,-0.136133,-0.005851,0.022606,0.004913,0.968254,4.747921,8.795538,0.015251,0.019839,19,14,0.0025,0.0068,1,3.321056,7.374439,0.002212,0.004011,19,18,0.0014,0.0059,0
31.04089928,74.86789703,737.7272949,563,0.108167,5204.915039,-0.6363,0.4328,0.4489,0.0849,0.0262,0.408703,0.231905,0.51057,0.367993,nan,0.010773,52259.97266,-0.68015,0.4818,0.4901,0.0859,0.0026,0.362446,0.171084,0.396346,0.341921,0.009105,23,0.040853,1.000889,-0.268083,0.008099,-0.011402,0.036407,0.976909,9.604184,21.598755,0.015227,0.03986,15,17,0.0019,0.0053,1,3.478537,18.266336,0.002899,0.025263,16,16,0.0018,0.0042,0
29.88254929,73.85890198,737.7188721,168,0.038472,4366.844727,-0.4577,0.54555,0.18895,0.0918,0.00575,0.417908,0.322842,0.463875,0.100213,nan,0.004031,41672.33594,-0.7876,0.4581,0.3034,0.0898,0.0054,0.341637,0.347881,0.291218,0.016496,0.002906,4,0.02381,1.00299,-0.290134,0.00825,0.006054,-0.007874,0.994048,15.714913,20.610195,0.020435,0.043508,15,21,0.00325,0.01185,1,3.026494,10.721755,0.002474,0.010194,16,21,0.003,0.0116,0
29.90929985,73.91110229,737.456604,189,0.040224,4698.646484,-0.6595,0.2976,0.4128,0.1012,nan,0.301936,0.202962,0.571455,0.120665,nan,0.002797,67566.64844,-0.8733,0.2448,0.2502,0.0835,0.0077,0.228349,0.168802,0.448368,0.050549,nan,1,0.005291,1.002656,-0.326604,0.01425,0.023453,0.006012,0.978836,3.143058,21.552544,0.002776,0.053626,16,18,0.0022,0.015,0.983607,2.754728,13.182888,0.002162,0.028086,17,18,0.0027,0.0152,0
31.26510048,74.95690155,738.1989746,47,0.009277,5066.179688,0.0098,0.3174,0.3689,0.3052,0.0067,0.740279,0.155884,0.415987,0.294175,nan,0.000729,64497.73438,0.0917,0.2874,0.3689,0.3235,0.0048,0.649883,0.054031,0.346179,0.205481,0.002819,1,0.021277,1.010811,-0.123334,-0.0064,-0.002548,-0.00589,0.702128,4.929287,7.711855,0.002347,0.010594,14,9,0.0016,0.0076,1,3.741657,3.638419,0.001292,0.006556,11,15,0.0019,0.0095,0
27.19799995,70.18779755,739.8201294,338,0.022359,15117.27637,-0.7336,0.32345,0.4397,0.09485,nan,0.253847,0.209973,0.454171,0.122836,nan,0.002156,156779.2344,-0.7724,0.3023,0.1871,0.0958,0.0004,0.225807,0.241376,0.419319,0.013484,nan,1,0.002959,1.001483,-0.105731,0.01615,-0.004654,0.009674,0.928994,3.425691,8.381103,0.001838,0.009316,16,10.5,0.002,0.0037,0.892562,3.228019,7.826467,0.001223,0.011527,17,9,0.0019,0.0033,0
26.7677002,69.72894287,739.6571045,94,0.011034,8519.317383,-0.6266,0.7436,-0.07655,0.0804,nan,0.125113,0.114147,0.22509,0.009273,nan,0.001013,92770.5625,-0.5916,0.7863,0.1096,0.0873,0.005,0.127446,0.099071,0.212924,0.005798,0.001265,0,0,1.005362,0.025143,0.0024,-0.003204,-0.005035,0.946809,2.08293,6.780146,0.000944,0.005281,14,17,0.0018,0.008,1,2.479153,4.845568,0.000915,0.004123,13,21,0.0018,0.0126,0
26.49269867,69.49679565,739.4065552,50,0.004423,11304.98535,-0.6857,0.7039,-0.0859,0.07665,nan,0.072125,0.086304,0.225388,0.009617,nan,0.000019,2606201,-0.631,0.7749,-0.02665,0.06625,0.0064,0.028709,0.023617,0.008132,0.002475,0,0,0,1.010153,0.060501,-0.00055,0.00745,0.006378,0.44,1.958863,3.681171,0.00114,0.003684,14,4,0.00185,0.00275,1,0,4.24264,0.000141,0.001626,14,16,0.0023,0.01265,0
25.50374985,68.61514282,739.5020752,276,0.044542,6196.338379,-0.4293,0.8139,0.2769,0.0946,0.00465,0.226259,0.146339,0.275537,0.021802,0.002281,0.004736,58280.53125,-0.5462,0.7913,0.1256,0.1158,0.0045,0.207319,0.173939,0.237313,0.012347,0.00193,1,0.003623,1.001817,0.051344,0.0091,0.023346,-0.007446,1,2.326261,10.101672,0.000756,0.008417,12,18,0.0015,0.00995,1,2.19632,6.999973,0.000777,0.005838,13,19,0.0016,0.0096,1
27.19414902,70.13209534,740.0112305,198,0.020859,9492.532227,-0.5176,0.52415,0.1672,0.10395,0.0078,0.312852,0.229202,0.563781,0.030432,nan,0.001693,116921.875,-0.701,0.4722,-0.3495,0.07365,0.0056,0.370629,0.25975,0.47163,0.014739,0.002367,0,0,1.002535,-0.169258,-0.03145,-0.014297,-0.012146,0.989899,3.58767,15.491056,0.003577,0.015407,16,23,0.0021,0.0131,1,3.656519,8.495988,0.002321,0.008709,17,16.5,0.00235,0.01035,0
26.65345001,69.58964539,739.8834229,116,0.010454,11096.33984,-0.43435,0.68715,0.15485,0.0769,0.0054,0.306017,0.256977,0.504533,0.014478,0.002566,0.000943,122965.3359,-0.4068,0.6526,0.6393,0.0765,0.0047,0.240523,0.169584,0.437134,0.011764,0.001699,1,0.008621,1.004338,-0.131448,-0.005501,0.014099,0.010803,1,3.569265,7.316634,0.003261,0.007826,15,15,0.0032,0.0103,1,3.376243,3.122696,0.002084,0.003961,14,13,0.0017,0.0077,0
26.82099915,69.65370178,741.0263672,46,0.003825,12026.92188,0.9545,0.168,0.1614,0.0738,0.0027,0.043557,0.0854,0.222516,0.01498,nan,0.0002,229747.6406,0.9545,0.1666,0.1415,0.0883,0.0024,0.041353,0.052061,0.277904,0.007783,0.001008,0,0,1.01105,-0.321321,-0.00795,0.018848,-0.019501,0.956522,2.775323,5.670544,0.000975,0.004345,15,14,0.0019,0.00425,1,2.087816,5.922577,0.001133,0.003425,16,12,0.0025,0.0034,0
26.34760094,68.79319763,743.8969727,283,0.066343,4265.732422,-0.3389,0.7414,-0.1873,0.0945,0.0053,0.397392,0.241207,0.428557,0.079368,nan,0.00697,40605.08203,-0.3459,0.8806,-0.0258,0.1346,0.0062,0.522967,0.222139,0.211099,0.058926,0.009447,1,0.003534,1.001771,-0.188075,-0.007199,-0.016354,-0.060974,0.992933,8.485417,13.546974,0.014249,0.044922,15,16,0.0037,0.0102,1,20.872362,7.006599,0.037394,0.020588,16,17,0.0051,0.0102,0
26.53420067,68.78579712,743.6135864,51,0.010339,4932.875,-0.4512,0.5934,-0.2952,0.0742,0.0059,0.496193,0.270124,0.399946,0.108547,0.015313,0.000474,107641.3047,-0.7861,0.5342,0.001,0.0669,0.0066,0.377854,0.353925,0.311614,0.007648,0.001483,2,0.039216,1.009951,-0.346539,0.013651,-0.00275,0.010071,0.980392,21.805882,9.009059,0.058906,0.049236,17,22,0.0046,0.0117,1,1.678744,2.24013,0.001273,0.00422,17,23,0.0023,0.017,0
26.15340042,68.58329773,743.725769,100,0.016448,6079.935547,0.192,0.3801,0.7043,0.22055,0.0012,0.405082,0.267125,0.411084,0.125379,nan,0.001219,82058.35938,0.1064,0.2479,0.9217,0.2359,0.0078,0.450429,0.178704,0.451691,0.168241,0.002673,2,0.02,1.005038,0.104152,0.00045,0.001602,-0.028473,0.95,11.322968,11.99385,0.012096,0.063163,15,12,0.0014,0.011,1,4.358899,10.671926,0.002798,0.008194,18,20,0.0037,0.0131,0
26.7215004,69.57559967,741.9370117,110,0.017708,6212.055664,-0.5675,0.4536,0.1782,0.1105,0.00455,0.425342,0.252776,0.519046,0.061625,0.004696,0.001191,92387.24219,0.4897,0.4317,0.2926,0.1495,0.0071,0.620397,0.225653,0.301136,0.023351,0.006865,0,0,1.004577,-0.345696,-0.02375,0.004948,0.016785,1,2.962597,25.62421,0.001971,0.024642,13,20,0.00115,0.0097,1,3.255764,58.311703,0.00216,0.044716,15,24,0.0045,0.0133,0
26.25799942,69.14199829,742.2111816,51,0.00933,5466.483398,-0.8113,0.5262,0.0583,0.0969,0.0066,0.258246,0.291804,0.268651,0.020062,nan,0.000618,82551.22656,-0.54425,0.71025,0.0081,0.0981,0.01265,0.277555,0.308938,0.265548,0.025354,nan,1,0.019608,1.009951,0.365817,-0.0007,-0.016102,0.003632,0.980392,3.098134,11.973893,0.002112,0.039349,15,12,0.0026,0.0093,0.9,1.414214,7.575545,0.001692,0.053508,16,17,0.003,0.0256,0
26.77005005,69.22184753,743.1878052,1314,0.210148,6252.725586,-0.7119,0.4932,0.12335,0.13805,0.00445,0.304249,0.249615,0.420904,0.117834,nan,0.022547,58278.79688,-0.6734,0.5799,0.152,0.114,0.0015,0.302287,0.22062,0.42363,0.085345,nan,18,0.013699,1.000381,-0.368521,-0.022349,0.073952,-0.067688,0.942922,4.080826,12.060046,0.004503,0.022324,15,13,0.002,0.0064,0.946341,3.606261,8.358185,0.004497,0.016515,14,13,0.0023,0.0074,0
26.46310043,69.02549744,742.6519165,547,0.120667,4533.125488,-0.4272,0.6115,0.5766,0.2242,0.0081,0.235279,0.220984,0.438527,0.099711,nan,0.010039,54490.04688,-0.3698,0.57845,0.4348,0.1632,nan,0.224431,0.246675,0.549405,0.085511,nan,6,0.010969,1.000915,0.190814,-0.0306,0.0177,-0.002686,0.981718,4.14602,10.106841,0.004653,0.022938,15,15,0.0021,0.0052,0.945946,3.7488,8.910233,0.002572,0.029597,15,12.5,0.002,0.0065,0
27.05344963,69.53829956,743.2367554,144,0.027732,5192.614746,-0.497,0.6128,0.2203,0.07705,nan,0.356451,0.222185,0.478457,0.226788,nan,0.001845,78059,-0.3253,0.75155,-0.01585,0.07195,0.00505,0.282421,0.186977,0.485248,0.130288,0.002383,0,0,1.00349,-0.600832,0.015149,0.014,-0.022125,0.909722,2.740208,7.63624,0.003419,0.008597,14,12,0.00245,0.0088,1,2.531342,7.429627,0.005136,0.005763,14.5,19.5,0.0025,0.0105,0
26.31760025,69.30500031,741.8646851,85,0.004626,18375.05078,-0.7605,0.5238,-0.2087,0.1172,nan,0.195559,0.218654,0.260558,0.151472,nan,0.000395,215156.0156,-0.74815,0.5885,-0.14625,0.096,0.0053,0.139542,0.168891,0.19,0.025346,0.002381,1,0.011765,1.005935,-0.064684,-0.0027,-0.006649,-0.011169,0.917647,2.021384,11.063694,0.001073,0.014467,14,14,0.0021,0.0101,1,1.870829,9.762023,0.000859,0.00724,15,19,0.00215,0.01185,0
25.89920044,68.79299927,742.4996948,49,0.012657,3871.406006,-0.4441,0.8693,-0.1078,0.1356,0.0069,0.10931,0.111243,0.207762,0.173733,nan,0.000649,75456.47656,-0.4634,0.879,-0.0591,0.1356,0.0029,0.124208,0.201138,0.280628,0.336889,0.019476,1,0.020408,1.010363,-0.156416,-0.00515,0.012699,-0.006683,0.918367,2.377259,8.220908,0.000734,0.022855,13,8,0.0011,0.0041,1,2.873397,8.241546,0.000842,0.02949,13,7,0.0011,0.0033,0
