//X,Y,Z,len(points),areaXZ,densitatXZ,median nx,median ny,median nz,median diff,median m3c2,stdev nx,stdev ny,stdev nz,stdev diff,stdev m3c2,c areaXZ,c densitatXZ,c median nx,c median ny,c median nz,c median diff,c median m3c2,c stdev nx,c stdev ny,c stdev nz,c stdev diff,c stdev m3c2,outliers,outliers dens,stdev z scores,median z scores,dispX,dispY,dispZ,significant change,stdev Npoints cloud1,stdev Npoints cloud2,stdev IQR cloud1,stdev IQR cloud2,median Npoints cloud1,median Npoints cloud2,median IQR cloud1,median IQR cloud2,c significant change,c stdev Npoints cloud1,c stdev Npoints cloud2,c stdev IQR cloud1,c stdev IQR cloud2,c median Npoints cloud1,c median Npoints cloud2,c median IQR cloud1,c median IQR cloud2,label
20.42639923,68.50360107,735.30462646,117.000000,0.031032,3770.317627,-0.161900,0.887500,0.068900,0.409200,0.001600,0.318914,0.073072,0.328046,0.066058,nan,0.002722,42977.488281,-0.233600,0.929200,-0.048500,0.378600,0.003500,0.221040,0.049211,0.266483,0.055055,nan,0.000000,0.000000,1.004301,-0.140247,-0.011901,0.003300,0.010773,0.863248,3.918263,5.022862,0.002254,0.032625,15.000000,10.000000,0.002000,0.005700,0.960000,3.069745,3.905125,0.000975,0.002138,10.000000,14.000000,0.001200,0.006200,0.000000
-7.63560009,57.98929977,747.77502441,45.000000,0.006160,7304.919434,0.679500,0.729000,0.362800,0.079000,0.006700,0.394422,0.327110,0.175109,0.031360,nan,0.000167,268964.687500,0.461400,0.880400,0.131700,0.088050,0.006200,0.218175,0.222171,0.167347,0.010235,0.002083,0.000000,0.000000,1.011300,-0.357741,-0.013200,-0.004301,0.013000,0.977778,4.958718,5.660692,0.013375,0.005902,14.000000,18.000000,0.002200,0.013500,1.000000,4.467834,3.017349,0.001292,0.005084,17.000000,17.000000,0.004300,0.012800,0.000000
29.96929932,74.10179901,736.67590332,51.000000,0.005221,9768.428711,-0.643100,0.699700,0.282400,0.076700,0.003600,0.152185,0.145063,0.244294,0.013825,0.002726,0.000439,116265.593750,-0.615300,0.711650,0.345450,0.087350,0.004900,0.011741,0.010287,0.016449,0.004303,0.001673,1.000000,0.019608,1.009951,0.003008,-0.008951,0.001701,0.002472,1.000000,4.304671,8.619449,0.004485,0.008190,13.000000,14.000000,0.003900,0.005000,1.000000,1.595132,1.505545,0.003357,0.002390,11.500000,13.000000,0.006600,0.004050,0.000000
23.80279922,71.00839996,727.65637207,269.000000,0.075516,3562.156494,-0.193200,0.588200,-0.447200,0.102000,0.006900,0.346961,0.239122,0.633340,0.041246,0.012043,0.006951,38699.757813,-0.276650,0.826350,-0.142200,0.102900,0.007850,0.289858,0.258943,0.532610,0.021362,0.019592,4.000000,0.014870,1.001864,-0.108889,-0.001151,-0.004997,-0.054596,0.996283,4.782389,17.457972,0.005880,0.048702,17.000000,19.000000,0.004200,0.014900,0.970588,4.339533,9.146071,0.003211,0.051576,17.500000,16.000000,0.005500,0.016200,0.000000
15.65929985,65.19080353,745.18298340,67.000000,0.010311,6497.936035,0.106900,0.883000,-0.401700,0.077800,nan,0.107512,0.304043,0.401579,0.509853,nan,0.000613,109216.921875,0.098250,0.992150,-0.015300,0.084100,0.002600,0.043372,0.057550,0.211659,0.002666,0.000750,2.000000,0.029851,1.007547,-0.173825,-0.001000,0.019257,-0.001617,0.970149,3.457502,8.581032,0.004856,0.005985,17.000000,14.000000,0.002300,0.007700,1.000000,3.059820,1.470544,0.001056,0.001451,17.000000,13.500000,0.001250,0.004300,0.000000
-6.00159979,61.35910034,739.23461914,223.000000,0.035765,6235.095703,0.537900,0.643400,0.459300,0.143600,0.003000,0.305655,0.218245,0.275160,0.032875,0.002201,0.003652,61060.101563,0.607400,0.643400,0.436200,0.148500,0.002700,0.255831,0.115420,0.113155,0.009034,0.002057,0.000000,0.000000,1.002250,0.274431,0.002700,0.007851,0.008942,1.000000,4.767562,7.123394,0.003546,0.006413,16.000000,18.000000,0.001500,0.005300,1.000000,5.438526,2.658371,0.004441,0.001508,18.000000,18.000000,0.001800,0.004800,0.000000
-7.29075003,59.51905060,743.05688477,54.000000,0.006289,8586.719727,0.480150,0.812200,0.316550,0.067800,0.006600,0.183446,0.123268,0.192462,0.020387,0.017160,0.000321,168167.718750,0.524000,0.729600,0.475500,0.089600,0.010200,0.203486,0.098148,0.151920,0.016571,0.004390,1.000000,0.018519,1.009390,-0.437351,0.001500,-0.008301,-0.000061,1.000000,3.015972,11.076713,0.000716,0.070715,17.000000,20.000000,0.001450,0.014600,1.000000,2.683282,14.131525,0.000534,0.016968,19.000000,30.000000,0.002100,0.026800,0.000000
2.27920008,67.41505432,724.97814941,102.000000,0.031331,3255.572021,-0.473200,0.719000,0.319800,0.095000,0.001650,0.392858,0.254832,0.365591,0.049273,nan,0.002858,35691.718750,-0.385750,0.692100,0.550750,0.096000,0.004900,0.297740,0.210612,0.206899,0.016198,0.004728,2.000000,0.019608,1.004938,-0.140386,0.001650,0.002850,0.004517,0.950980,3.638341,27.789429,0.006060,0.089383,13.000000,15.000000,0.003800,0.009300,1.000000,3.647663,4.885380,0.003009,0.011773,13.000000,14.000000,0.003200,0.008450,0.000000
12.72399998,72.14959717,719.78741455,165.000000,0.035944,4590.438965,0.313400,0.875000,-0.217900,0.138300,0.004300,0.277787,0.191959,0.327683,0.038190,nan,0.003655,45146.226563,0.368700,0.860900,-0.195400,0.153900,0.004700,0.173799,0.084151,0.261745,0.023539,0.007443,0.000000,0.000000,1.003044,0.198483,-0.005400,-0.005505,-0.027130,0.987879,2.492887,15.038930,0.002299,0.019101,16.000000,17.000000,0.003100,0.009700,1.000000,1.601746,5.990853,0.001474,0.015079,16.000000,17.000000,0.003400,0.008000,0.000000
11.66575050,72.28639984,719.68920898,318.000000,0.079297,4010.255127,0.035100,0.715750,-0.190950,0.092200,0.001800,0.540088,0.278026,0.409125,0.092390,nan,0.008227,38654.156250,-0.048400,0.864300,-0.323900,0.094100,0.005900,0.385832,0.202755,0.312032,0.124920,0.008705,5.000000,0.015723,1.001576,-0.332799,-0.040800,0.046448,0.008026,0.981132,3.233558,18.790638,0.003996,0.031439,16.000000,21.000000,0.003100,0.010550,1.000000,2.575412,15.203979,0.001883,0.036474,15.000000,22.000000,0.003000,0.011200,0.000000
-5.23474979,57.84740067,745.54968262,46.000000,0.007962,5777.623047,0.056000,0.776150,0.040600,0.084300,0.006200,0.526087,0.289481,0.418479,0.219626,0.054277,0.000077,598141.875000,0.304350,0.852900,-0.167650,0.086400,0.006000,0.402273,0.205627,0.315723,0.002121,0.000424,4.000000,0.086957,1.011050,-0.306984,-0.021450,0.000700,-0.005066,1.000000,11.053515,9.401228,0.195944,0.005916,15.500000,23.000000,0.005350,0.012400,1.000000,4.242640,14.142136,0.003041,0.005303,12.000000,17.000000,0.003150,0.011450,0.000000
23.61334991,70.80339813,728.13409424,288.000000,0.066931,4302.911621,-0.537100,0.474000,0.652050,0.217400,0.004850,0.412860,0.297919,0.378670,0.118591,0.046470,0.007015,41055.035156,-0.541100,0.564800,0.635500,0.216600,0.004300,0.263141,0.255856,0.202953,0.156476,0.002602,3.000000,0.010417,1.001741,0.034554,-0.023999,0.014099,-0.004700,1.000000,5.009225,19.875526,0.124203,0.020760,15.000000,15.000000,0.001800,0.008500,1.000000,4.984224,6.600274,0.004748,0.008106,15.000000,13.000000,0.001500,0.006100,0.000000
-5.36905003,61.89614868,736.66473389,54.000000,0.005856,9222.037109,0.375050,0.720550,0.485800,0.061800,0.003100,0.436560,0.146578,0.111952,0.006590,0.001700,0.000156,346388.125000,0.185550,0.835250,0.487400,0.061800,0.003200,0.267270,0.025664,0.083186,0.003348,0.001637,1.000000,0.018519,1.009390,-0.413560,0.009350,0.004349,-0.018463,1.000000,3.044740,5.069606,0.001398,0.005412,15.000000,18.000000,0.002700,0.005250,1.000000,2.041241,4.183300,0.000901,0.005710,18.000000,17.000000,0.004550,0.004850,0.000000
13.31285000,69.98600006,727.82769775,88.000000,0.008426,10443.490234,0.121250,0.771350,0.557500,0.072700,nan,0.264488,0.175801,0.269081,0.011414,nan,0.000582,151099.421875,0.276500,0.803450,0.508950,0.077300,0.004800,0.244552,0.199388,0.284948,0.010335,0.001378,0.000000,0.000000,1.005731,-0.275757,-0.002450,-0.010601,0.000000,0.977273,3.470054,8.514777,0.001945,0.007693,17.000000,17.000000,0.003000,0.006750,1.000000,4.420233,9.271544,0.002727,0.006067,17.500000,20.500000,0.003850,0.007450,0.000000
12.37189960,65.98474884,741.31103516,190.000000,0.033357,5695.909180,0.077900,0.791850,0.559550,0.072300,0.003500,0.219271,0.177012,0.383349,0.028012,0.002928,0.003447,55125.722656,-0.009600,0.808000,0.482000,0.084700,0.005700,0.179580,0.110142,0.482123,0.040111,0.004800,6.000000,0.031579,1.002642,-0.238083,0.001899,-0.022354,0.062073,1.000000,4.154976,11.274796,0.006283,0.009245,14.000000,18.000000,0.002350,0.006350,1.000000,6.251133,10.614455,0.014775,0.008146,14.000000,17.000000,0.002900,0.008300,0.000000
-2.08550000,58.55120087,744.95648193,51.000000,0.009821,5193.051270,-0.156500,0.921600,0.261600,0.076700,0.005000,0.363303,0.210851,0.264690,0.020305,0.008163,0.000777,65662.679688,-0.328150,0.840950,0.355900,0.074100,0.005700,0.246087,0.070761,0.123454,0.005701,0.002096,0.000000,0.000000,1.009951,-0.333933,-0.016450,-0.018700,0.007233,1.000000,3.239826,8.578359,0.004015,0.023801,13.000000,12.000000,0.006600,0.005500,1.000000,4.724640,9.101892,0.004699,0.007824,11.500000,22.000000,0.001150,0.009500,0.000000
2.97370005,67.38860321,728.62298584,75.000000,0.027352,2742.062500,0.145000,0.898800,0.016100,0.062800,0.005600,0.338500,0.215063,0.410845,0.022824,0.019651,0.001987,37750.363281,0.103800,0.933700,0.200400,0.062150,0.002350,0.315456,0.164093,0.330409,0.012028,0.018922,2.000000,0.026667,1.006734,-0.495840,-0.001700,-0.015297,0.010071,1.000000,4.178107,17.175533,0.003581,0.073755,13.000000,14.000000,0.002300,0.009400,1.000000,3.398123,8.467617,0.002324,0.058396,11.500000,12.000000,0.001700,0.003700,0.000000
11.19084930,71.93119812,722.86462402,170.000000,0.031262,5437.979980,0.018050,0.973400,0.131600,0.067300,0.002300,0.175269,0.027693,0.125476,0.003785,0.000944,0.002809,60525.710938,0.008400,0.969500,0.222450,0.071450,0.001750,0.108759,0.012780,0.100110,0.002180,0.000844,0.000000,0.000000,1.002954,0.059698,-0.006750,0.001202,0.037323,1.000000,1.900638,2.557443,0.000362,0.001946,12.000000,13.000000,0.001200,0.004000,1.000000,1.200000,1.572847,0.000236,0.001609,12.000000,12.000000,0.001200,0.003100,0.000000
-4.67729998,63.00339890,733.46862793,50.000000,0.008232,6073.675293,-0.397750,0.432850,0.785800,0.123300,0.009050,0.222298,0.158057,0.271000,0.045534,0.004334,0.000277,180669.640625,-0.436700,0.520750,0.733800,0.113400,0.011050,0.215332,0.036474,0.261919,0.011735,0.006280,0.000000,0.000000,1.010153,-0.041086,-0.017550,0.006800,0.001892,1.000000,5.702881,38.539330,0.005252,0.030460,14.000000,30.500000,0.001850,0.026350,1.000000,2.645751,74.498322,0.002612,0.060172,13.000000,56.000000,0.002600,0.041300,0.000000
10.93830013,70.14389801,727.35650635,113.000000,0.032584,3467.973633,-0.254500,0.824600,0.046700,0.072400,0.005500,0.298609,0.251064,0.475084,0.014974,0.014163,0.002827,39973.066406,-0.145000,0.888700,0.258400,0.098000,0.004200,0.247447,0.246080,0.505647,0.015734,0.055462,2.000000,0.017699,1.004454,-0.291891,-0.021900,0.009495,-0.009766,0.991150,7.637395,13.446998,0.012785,0.037709,15.000000,19.000000,0.003200,0.009800,0.857143,3.207135,5.354126,0.002324,0.145761,12.000000,14.000000,0.003300,0.007300,0.000000
10.99085045,70.30619812,726.52697754,58.000000,0.018841,3078.377686,0.119900,0.778700,-0.130300,0.074050,0.004300,0.371405,0.156183,0.519540,0.013535,0.002053,0.001714,33830.175781,-0.152950,0.801000,-0.562950,0.071200,0.003500,0.223666,0.050637,0.230912,0.005271,0.001091,1.000000,0.017241,1.008734,-0.263427,-0.004700,0.005650,0.015167,1.000000,5.265027,6.594214,0.004994,0.005390,18.000000,18.500000,0.005800,0.007650,1.000000,2.472358,5.279217,0.002535,0.002992,18.500000,18.500000,0.002500,0.006850,0.000000
10.37380028,70.31289673,726.63739014,45.000000,0.009081,4955.444824,-0.013000,0.753200,-0.530600,0.085500,0.006200,0.302355,0.279785,0.576167,0.052990,0.008729,0.000751,59953.421875,-0.251200,0.863200,0.023500,0.085400,0.007800,0.337704,0.092344,0.422886,0.059305,0.004971,1.000000,0.022222,1.011300,-0.291146,0.000851,-0.008453,0.003235,1.000000,3.835243,21.436470,0.002425,0.037857,15.000000,19.000000,0.002600,0.013100,1.000000,5.669467,17.563490,0.002896,0.016036,16.000000,20.000000,0.004700,0.021700,0.000000
9.82610035,71.33640289,722.48461914,69.000000,0.016392,4209.326660,0.091800,0.838000,-0.106500,0.075800,0.004500,0.376784,0.277742,0.478866,0.128030,0.002592,0.001550,44506.042969,-0.048000,0.941300,0.244900,0.080600,0.005200,0.291165,0.209813,0.307401,0.230605,0.002615,1.000000,0.014493,1.007326,-0.124678,0.009700,-0.012600,-0.010315,1.000000,3.104736,7.379900,0.003159,0.008750,14.000000,19.000000,0.003400,0.007900,1.000000,2.974495,6.383386,0.002281,0.008150,12.000000,18.000000,0.001800,0.011500,0.000000
7.40670013,69.77490234,723.94512939,193.000000,0.017968,10741.375977,-0.647000,0.464300,0.232300,0.103700,0.054200,0.322153,0.310919,0.394844,0.028221,nan,0.001850,104340.734375,-0.638400,0.431400,0.390500,0.111400,0.019100,0.235907,0.306365,0.422157,0.019773,nan,2.000000,0.010363,1.002601,0.001344,-0.013350,-0.035797,0.016235,0.953368,2.924819,10.333481,0.001359,0.026436,16.000000,16.000000,0.002000,0.012400,0.952381,2.394438,8.754863,0.001061,0.028898,14.000000,18.000000,0.002500,0.039300,0.000000
-7.06269979,59.88330078,742.41418457,225.000000,0.073621,3056.177490,0.177100,0.737900,0.632200,0.094800,nan,0.265301,0.149205,0.250112,0.451098,nan,0.003453,65153.828125,0.139700,0.691500,0.696100,0.105600,0.001800,0.249884,0.175925,0.305206,0.670091,nan,6.000000,0.026667,1.002230,-0.166799,-0.031350,0.002001,-0.043854,0.951111,3.082484,7.001550,0.000884,0.006156,14.000000,16.000000,0.001100,0.003600,0.945946,2.458973,5.548449,0.001096,0.005920,15.000000,13.000000,0.001300,0.003200,0.000000
26.43079948,71.07279968,735.16442871,65.000000,0.013015,4994.418457,-0.548700,0.706900,-0.448300,0.070400,nan,0.083948,0.138028,0.193476,0.416799,nan,0.001184,54895.855469,-0.548700,0.715900,-0.413600,0.076200,0.003000,0.039454,0.086491,0.204073,0.003589,0.001367,2.000000,0.030769,1.007782,-0.179119,-0.019051,0.008247,0.010559,0.892308,1.622113,6.144807,0.001838,0.003480,16.000000,12.000000,0.001500,0.006600,1.000000,1.504894,5.789189,0.001615,0.003233,15.000000,12.000000,0.001900,0.004900,0.000000
8.90534973,70.81614685,720.23767090,210.000000,0.044930,4673.984375,-0.066150,0.934000,-0.005100,0.104200,0.005850,0.384309,0.265128,0.286474,0.039195,0.006007,0.004702,44660.601563,-0.049000,0.944600,0.077500,0.112300,0.006500,0.377031,0.217937,0.244640,0.019232,0.003610,1.000000,0.004762,1.002389,-0.063681,0.003050,-0.004700,0.018311,1.000000,7.402384,13.434618,0.007638,0.025941,15.000000,20.000000,0.001500,0.012000,1.000000,2.947631,11.601291,0.000847,0.011794,14.000000,22.000000,0.001500,0.014900,0.000000
5.92389965,65.07229614,734.73327637,92.000000,0.015528,5924.927246,-0.401900,0.698000,-0.173300,0.075700,0.007000,0.395755,0.280801,0.467097,0.015365,nan,0.000732,125664.304688,-0.443850,0.555400,-0.593250,0.073600,0.004150,0.282205,0.289337,0.493068,0.011795,0.003623,1.000000,0.010870,1.005479,-0.138065,0.031100,0.013050,-0.000824,0.989130,4.816211,16.673285,0.004737,0.029940,16.000000,20.000000,0.003500,0.015850,1.000000,4.419653,18.406067,0.002475,0.016972,16.000000,16.500000,0.004200,0.007500,0.000000
10.84899998,62.36809921,747.07257080,53.000000,0.009400,5638.357910,-0.138600,0.949400,-0.269600,0.070500,0.007000,0.172953,0.066397,0.165218,0.012808,0.003275,0.000225,235859.578125,-0.203400,0.958300,-0.200700,0.087200,0.005300,0.078268,0.036313,0.171371,0.011514,0.004769,0.000000,0.000000,1.009570,-0.416559,-0.022350,0.002350,-0.006500,1.000000,2.045385,13.192501,0.000989,0.013256,15.000000,26.000000,0.002200,0.016700,1.000000,0.000000,10.066446,0.000115,0.010952,13.000000,17.000000,0.001700,0.013300,0.000000
12.85664940,63.30670166,748.23199463,130.000000,0.025620,5074.240234,-0.613300,0.379300,0.490600,0.082300,0.005750,0.427409,0.262618,0.442084,0.036293,0.004382,0.002622,49585.007813,-0.619000,0.386400,0.707200,0.077200,0.004200,0.375458,0.187616,0.205384,0.039878,0.003456,0.000000,0.000000,1.003868,-0.386863,-0.005600,0.002352,-0.004639,1.000000,6.637402,8.834205,0.007298,0.013567,15.000000,17.000000,0.003200,0.007850,1.000000,3.336945,5.223410,0.002138,0.008635,14.000000,16.000000,0.001300,0.007500,0.000000
-6.94785023,56.93809891,748.57897949,98.000000,0.004057,24157.634766,0.439300,0.751500,0.361250,0.069450,0.003000,0.288488,0.167619,0.231855,0.005424,0.001961,0.000384,255361.343750,0.393300,0.750700,0.392200,0.072800,0.002600,0.280153,0.176370,0.184124,0.003762,0.002254,1.000000,0.010204,1.005141,-0.116863,0.000550,-0.011202,-0.002167,1.000000,2.213632,5.093487,0.001112,0.005574,15.000000,16.000000,0.002200,0.005400,1.000000,2.611551,6.125333,0.000853,0.007017,15.000000,17.000000,0.002500,0.003700,0.000000
23.85470009,70.92890167,728.13305664,180.000000,0.030253,5949.916016,-0.582800,0.521550,0.381900,0.077900,0.004200,0.408208,0.281161,0.452641,0.023628,0.003457,0.002539,70882.562500,-0.669450,0.486600,0.369850,0.076300,0.004000,0.282255,0.259056,0.380926,0.016703,0.001701,5.000000,0.027778,1.002789,-0.247646,0.008451,-0.012997,0.016418,1.000000,6.178141,11.126138,0.008567,0.012027,16.000000,17.000000,0.002550,0.007500,1.000000,3.851800,4.456973,0.001799,0.004645,16.000000,18.000000,0.002300,0.008150,0.000000
-5.79080009,60.54959869,740.86907959,69.000000,0.005883,11729.475586,0.357600,0.846900,0.345200,0.066600,0.002900,0.225066,0.080878,0.190278,0.013894,0.001527,0.000333,207275.046875,0.248850,0.930000,0.228050,0.065100,0.002500,0.074633,0.028666,0.095950,0.002858,0.000510,3.000000,0.043478,1.007326,-0.190598,-0.011850,0.001749,-0.008881,1.000000,2.212304,3.512552,0.001791,0.003658,17.000000,19.000000,0.001600,0.006000,1.000000,0.957427,2.449490,0.000714,0.000794,13.500000,17.500000,0.002050,0.004900,0.000000
21.94269943,68.51740265,735.64752197,53.000000,0.009722,5451.580566,-0.496000,0.848700,-0.006800,0.083000,0.003500,0.156814,0.179475,0.254988,0.375417,nan,0.000340,155951.390625,-0.579100,0.806500,0.081200,0.078600,0.003700,0.070332,0.045409,0.130905,0.003755,0.000823,2.000000,0.037736,1.009570,-0.205576,-0.008901,-0.017296,0.001617,0.905660,2.619288,5.042490,0.000891,0.003593,11.000000,10.000000,0.001200,0.005000,1.000000,1.722401,2.338090,0.000243,0.001657,12.000000,12.500000,0.001300,0.007100,0.000000
-3.40540004,57.20100021,747.68988037,81.000000,0.009154,8848.169922,-0.698000,0.588000,0.235800,0.065600,0.004300,0.374635,0.221394,0.299602,0.010102,nan,0.000226,359066.500000,-0.064850,0.623750,0.773650,0.080350,0.004750,0.098594,0.173451,0.340578,0.008906,nan,3.000000,0.037037,1.006231,-0.421034,-0.024000,-0.018900,-0.014557,0.987654,6.033241,7.474731,0.007242,0.007388,17.000000,22.000000,0.002500,0.007600,0.875000,3.105295,7.329003,0.002411,0.006165,13.500000,13.000000,0.004550,0.006600,0.000000
6.44519997,70.04470062,721.81719971,81.000000,0.021432,3779.450928,-0.250100,0.782100,0.219000,0.542400,0.005800,0.591637,0.149544,0.229295,0.047465,0.016302,0.001981,40882.515625,0.255200,0.791400,0.205000,0.540600,0.005800,0.603532,0.126158,0.252522,0.058452,0.018046,1.000000,0.012346,1.006231,-0.172552,-0.000850,-0.011501,0.000031,1.000000,4.171257,8.604908,0.003464,0.046523,17.000000,15.000000,0.003200,0.010600,1.000000,6.640451,8.625799,0.006686,0.056159,17.000000,14.000000,0.003000,0.011000,0.000000
11.53199959,72.29769897,719.91796875,78.000000,0.017704,4405.705566,0.276750,0.792700,-0.210250,0.070700,0.004800,0.457705,0.186673,0.353590,0.018808,0.009139,0.001495,52158.554688,0.326100,0.833700,-0.210250,0.070050,0.003750,0.412309,0.177873,0.318629,0.008836,0.006084,2.000000,0.025641,1.006473,-0.339469,-0.000150,-0.004601,0.012146,1.000000,2.797768,28.218523,0.002729,0.047241,13.000000,17.000000,0.003050,0.007500,1.000000,2.471799,15.570288,0.001865,0.019318,13.000000,19.000000,0.002850,0.006200,0.000000
33.52220154,77.13359833,733.34674072,120.000000,0.022546,5322.394531,-0.347300,0.814700,0.318200,0.076300,0.005050,0.208331,0.142321,0.295554,0.189445,0.002479,0.002108,56933.964844,-0.285800,0.898400,0.146400,0.088100,0.004400,0.185557,0.115706,0.208074,0.008202,0.002220,1.000000,0.008333,1.004193,-0.101986,0.006498,0.016998,-0.018463,1.000000,2.187563,6.985334,0.001531,0.007337,12.000000,16.000000,0.001600,0.009750,1.000000,1.767295,3.796929,0.001405,0.005526,11.000000,13.000000,0.001600,0.007800,0.000000
-4.20059967,55.88029861,753.68237305,228.000000,0.055893,4079.223389,0.083150,0.613800,-0.328950,0.120800,0.004300,0.529394,0.320200,0.445713,0.058445,0.019173,0.005274,43230.359375,-0.006800,0.913500,0.007700,0.127700,0.003800,0.303615,0.149107,0.363987,0.040976,0.001253,5.000000,0.021930,1.002200,-0.111295,-0.000800,0.011200,0.001221,1.000000,5.137094,21.774805,0.042218,0.035604,16.000000,19.000000,0.003050,0.007600,1.000000,4.647480,4.662107,0.003643,0.003072,13.000000,17.000000,0.002900,0.006100,0.000000
32.50189972,76.18329620,733.18969727,159.000000,0.010430,15244.653320,-0.726100,0.516200,-0.007200,0.079300,0.004700,0.251393,0.273013,0.384116,0.008119,0.002233,0.000916,173596.234375,-0.614700,0.567100,-0.366400,0.082800,0.004800,0.186821,0.236985,0.454506,0.010311,0.003732,1.000000,0.006289,1.003160,0.135286,-0.014002,-0.017857,0.009644,1.000000,3.123688,8.046932,0.001218,0.006981,17.000000,20.000000,0.002700,0.009900,1.000000,2.592410,9.293024,0.001427,0.010680,17.000000,25.000000,0.002500,0.011800,0.000000
24.48769951,71.53949738,727.21350098,75.000000,0.020395,3677.315186,-0.045400,0.301700,0.334200,0.136800,0.007600,0.481096,0.365383,0.547996,0.074233,0.015119,0.000644,116541.453125,0.227300,0.973800,-0.003500,0.128400,0.010600,0.368190,0.404482,0.379260,0.022743,0.005299,2.000000,0.026667,1.006734,-0.071389,-0.014550,-0.006905,0.014008,1.000000,26.767385,20.424742,0.083132,0.019152,13.000000,28.000000,0.001100,0.016800,1.000000,1.787689,24.129856,0.001462,0.024747,14.000000,57.000000,0.000650,0.045300,0.000000
25.27269936,70.11430359,737.06671143,186.000000,0.041803,4449.469238,-0.390300,0.651300,0.481050,0.082700,0.003500,0.593244,0.238822,0.175496,0.084105,0.008213,0.004067,45731.179688,-0.312700,0.716800,0.520000,0.078200,0.002600,0.613517,0.305568,0.120041,0.087342,0.001354,3.000000,0.016129,1.002699,-0.510814,0.018649,0.007851,0.005341,1.000000,3.595680,17.877396,0.002542,0.032841,12.000000,14.000000,0.001100,0.005650,1.000000,2.996199,4.492158,0.001302,0.003716,12.000000,14.000000,0.001200,0.004300,0.000000
9.95520020,69.10350037,730.09497070,149.000000,0.038138,3906.893799,0.092700,0.934900,0.179800,0.100200,0.004300,0.364075,0.244918,0.222676,0.021463,0.003504,0.002368,62909.816406,0.010300,0.979300,0.163250,0.115150,0.004050,0.257150,0.098665,0.129519,0.012946,0.005064,0.000000,0.000000,1.003373,0.103160,0.021101,0.001900,0.021179,1.000000,9.885348,7.308198,0.013087,0.006504,13.000000,19.000000,0.002600,0.007900,1.000000,11.595327,6.002352,0.019585,0.006834,12.000000,14.000000,0.004650,0.005100,0.000000
4.72014999,59.77845001,745.52191162,106.000000,0.019281,5497.729004,-0.210100,0.956050,0.005650,0.064750,0.002450,0.155238,0.045070,0.207291,0.002659,0.001137,0.001278,82951.304688,-0.168600,0.985400,-0.021800,0.064400,0.001200,0.082750,0.014835,0.045972,0.000727,0.000138,0.000000,0.000000,1.004751,-0.122998,0.010450,0.013451,0.010468,1.000000,1.957316,2.927086,0.000730,0.002571,11.000000,15.000000,0.001450,0.004000,1.000000,1.527525,2.370453,0.000221,0.000387,10.000000,13.000000,0.001200,0.001900,0.000000
8.99810028,61.33629990,746.82708740,69.000000,0.007496,9205.372070,-0.522300,0.703200,-0.116300,0.085100,0.005400,0.349389,0.316258,0.361169,0.015891,0.002356,0.000441,156560.890625,-0.753500,0.419500,-0.162900,0.086700,0.005300,0.333863,0.334010,0.317169,0.013368,0.002315,0.000000,0.000000,1.007326,0.099403,0.002600,-0.011848,0.009644,1.000000,3.548891,10.618430,0.002022,0.009712,17.000000,21.000000,0.005000,0.012200,1.000000,2.787334,10.503967,0.001938,0.010938,17.000000,24.000000,0.005800,0.012600,0.000000
-6.28235006,61.29700089,739.55895996,46.000000,0.006898,6668.117676,0.657950,0.557200,0.314550,0.070150,0.004700,0.482599,0.195647,0.277440,0.008715,nan,0.000671,68530.953125,0.775300,0.621300,0.209000,0.067300,0.004300,0.208100,0.120408,0.165239,0.004119,nan,0.000000,0.000000,1.011050,-0.368466,0.004350,0.012251,-0.008118,0.913043,4.474296,8.905950,0.003810,0.014034,15.000000,17.500000,0.003200,0.006150,0.923077,2.691392,6.651586,0.001378,0.003915,16.000000,21.000000,0.001800,0.009200,0.000000
21.66510010,69.16555023,735.93115234,154.000000,0.036897,4173.824707,-0.183150,0.949000,0.022700,0.790350,0.007350,0.262195,0.191003,0.299162,0.458863,nan,0.003820,40311.519531,-0.090700,0.890200,0.097000,0.794000,0.005200,0.300806,0.251336,0.391564,0.614646,nan,10.000000,0.064935,1.003263,-0.270073,0.003600,0.009102,-0.006134,0.993506,3.570723,20.370642,0.004406,0.086340,11.000000,8.500000,0.001400,0.006200,0.969697,2.548767,26.494997,0.004325,0.067373,12.000000,11.000000,0.001600,0.007100,0.000000
-6.66670036,62.30155182,738.50109863,52.000000,0.014114,3684.338135,-0.308600,0.860300,0.417450,1.049300,0.004700,0.049003,0.026553,0.041053,0.020990,nan,0.000862,60290.007813,-0.294700,0.856600,0.422650,1.034050,0.005600,0.025156,0.009489,0.012890,0.011046,0.000442,0.000000,0.000000,1.009756,0.286141,-0.019700,0.000200,0.008667,0.980769,1.909727,6.643701,0.000271,0.003829,13.000000,21.500000,0.000800,0.010950,1.000000,1.636392,1.549193,0.000235,0.001251,12.000000,23.500000,0.000850,0.013750,0.000000
