//X,Y,Z,Scalar field,Scalar field #2,Scalar field #3,Scalar field #4,Scalar field #5,Scalar field #6,Scalar field #7,Scalar field #8,Scalar field #9,Scalar field #10,Scalar field #11,Scalar field #12,Scalar field #13,Scalar field #14,Scalar field #15,Scalar field #16,Scalar field #17,Scalar field #18,Scalar field #19,Scalar field #20,Scalar field #21,Scalar field #22,Scalar field #23,Scalar field #24,Scalar field #25,Scalar field #26,Scalar field #27,Scalar field #28,Scalar field #29,Scalar field #30,Scalar field #31,Scalar field #32,Scalar field #33,Scalar field #34,Scalar field #35,Scalar field #36,Scalar field #37,Scalar field #38,Scalar field #39,Scalar field #40,Scalar field #41,Scalar field #42,Scalar field #43,Scalar field #44,Scalar field #45,Scalar field #46,Scalar field #47,Scalar field #48,Scalar field #49,Scalar field #50,Scalar field #51
-4.89034986,55.50434875,752.33923340,142.000000,0.021026,6753.402344,-0.113350,0.912100,0.299100,0.066800,0.003100,0.282269,0.108462,0.232009,0.253342,0.001800,0.001804,78705.132813,-0.189300,0.884900,0.382200,0.067600,0.002100,0.209355,0.034606,0.223279,0.005200,0.001599,1.000000,0.007042,1.003540,-0.089462,-0.010550,-0.010302,0.019745,1.000000,1.823278,3.581946,0.000826,0.004637,12.000000,13.000000,0.001150,0.005200,1.000000,1.088037,1.480262,0.000534,0.003203,12.000000,13.000000,0.001100,0.003300,1.000000
-4.17379999,55.82920074,755.46099854,315.000000,0.050173,6278.336914,-0.598100,0.546500,0.403200,0.171600,0.000800,0.559726,0.204201,0.260428,0.045893,nan,0.005131,61395.863281,-0.553000,0.615950,0.520150,0.166800,0.002250,0.566253,0.233961,0.228502,0.025029,0.007513,10.000000,0.031746,1.001591,-0.103094,-0.036750,-0.012650,-0.001007,0.926984,3.991460,9.309507,0.005870,0.032148,15.000000,12.000000,0.001600,0.003400,1.000000,3.257797,2.474610,0.000721,0.014363,13.000000,12.000000,0.001100,0.003700,0.000000
-4.01219988,56.41180038,754.94537354,447.000000,0.049147,9095.232422,-0.839700,0.410800,0.029300,0.112300,0.002700,0.530486,0.226098,0.293066,0.287994,nan,0.004845,92265.914063,-0.907450,0.383000,0.084150,0.105800,0.004150,0.431039,0.226966,0.221564,0.265703,nan,24.000000,0.053691,1.001120,-0.256064,-0.021850,0.010000,0.000671,0.930649,3.604096,13.489326,0.002285,0.052073,17.000000,15.000000,0.002100,0.007200,0.906667,3.730280,8.687989,0.000901,0.008800,17.000000,13.500000,0.001800,0.006900,0.000000
-4.26039982,55.99760056,755.49407959,63.000000,0.012206,5161.352051,0.125200,0.862600,0.092000,0.164600,0.005000,0.282855,0.152323,0.439090,0.093607,nan,0.000817,77142.164063,-0.010000,0.856600,-0.054700,0.071000,0.002900,0.200689,0.079154,0.487569,0.110151,0.021485,0.000000,0.000000,1.008032,-0.036785,-0.011500,-0.005550,0.012329,0.952381,4.570997,27.193632,0.005292,0.106293,17.000000,10.000000,0.002000,0.006700,0.933333,3.638419,35.992458,0.001732,0.122936,15.000000,7.000000,0.002000,0.001900,0.000000
-3.99349999,56.45114899,755.35101318,284.000000,0.044791,6340.541504,-0.753500,0.514700,0.321150,0.108400,nan,0.462092,0.242627,0.182340,0.237883,nan,0.004762,59640.144531,-0.764100,0.429100,0.384500,0.096100,nan,0.263730,0.255184,0.141933,0.027758,nan,9.000000,0.031690,1.001765,-0.318740,-0.004400,0.020901,-0.002197,0.978873,3.656197,13.597075,0.001682,0.098214,16.000000,12.000000,0.002500,0.004700,0.985915,3.583609,5.917984,0.001034,0.014289,16.000000,11.000000,0.002500,0.005300,0.000000
-4.26900005,56.24990082,755.05279541,57.000000,0.011456,4975.382324,-0.848500,0.237600,0.014300,0.353300,0.006400,0.741131,0.249194,0.395412,0.210303,nan,0.000477,119609.179688,-0.722500,0.369650,-0.110600,0.362350,0.007300,0.353500,0.332633,0.384545,0.140971,0.005218,0.000000,0.000000,1.008889,-0.502128,-0.027250,0.016201,-0.019897,0.684211,5.517573,11.609833,0.001924,0.013574,16.000000,9.000000,0.002600,0.004400,1.000000,3.593976,20.694202,0.001967,0.021831,20.500000,26.000000,0.003350,0.020600,0.000000
-3.46709991,57.05690002,754.30877686,103.000000,0.013447,7659.854980,0.105000,0.832700,-0.264200,0.086800,0.005900,0.265365,0.274366,0.461001,0.035880,0.008371,0.001348,76383.507813,0.217800,0.937200,-0.115900,0.087100,0.006100,0.273402,0.156751,0.265059,0.022140,0.005725,4.000000,0.038835,1.004890,-0.165298,-0.003750,0.002350,-0.008820,1.000000,2.933101,20.706625,0.002267,0.045257,16.000000,18.000000,0.002900,0.011600,1.000000,2.664582,13.746342,0.001253,0.025985,16.000000,19.000000,0.002900,0.011900,0.000000
-2.90849996,57.01969910,754.48010254,135.000000,0.031053,4347.411621,-0.242000,0.651500,-0.319500,0.076200,0.007200,0.507287,0.236589,0.455923,0.167976,0.010372,0.003132,43108.820313,-0.469500,0.742900,-0.085500,0.079100,0.007500,0.379323,0.195130,0.294585,0.026516,0.005456,5.000000,0.037037,1.003724,-0.233448,0.012150,0.017799,-0.009247,1.000000,9.093440,19.282064,0.051403,0.022198,16.000000,21.000000,0.003200,0.014100,1.000000,3.708099,19.060808,0.003424,0.023653,17.000000,25.000000,0.003500,0.018400,0.000000
-2.81069994,57.41579819,755.39398193,701.000000,0.198472,3531.979248,0.302800,0.746300,-0.008700,0.142500,nan,0.461022,0.266333,0.425611,0.131571,nan,0.021572,32495.531250,0.606550,0.686200,-0.121450,0.153000,nan,0.445199,0.303746,0.382327,0.056176,nan,21.000000,0.029957,1.000714,-0.252321,0.019400,0.010899,0.019775,0.975749,5.818406,13.192115,0.005501,0.048290,15.000000,14.000000,0.002500,0.006600,0.992857,5.994534,10.843946,0.007227,0.021044,15.000000,16.000000,0.002800,0.010000,0.000000
-3.41549993,57.12200165,754.50531006,127.000000,0.029865,4252.538086,-0.040900,0.942000,0.147800,0.089100,0.005200,0.294663,0.175174,0.292532,0.193302,0.009473,0.003209,39580.140625,-0.178400,0.929700,0.197200,0.087700,0.004100,0.264187,0.084928,0.255573,0.009378,0.003435,1.000000,0.007874,1.003960,-0.117984,-0.016800,0.010902,0.006104,1.000000,2.708174,27.475967,0.001504,0.048856,13.000000,17.000000,0.001300,0.010600,1.000000,2.621362,17.451880,0.001194,0.016490,12.000000,16.000000,0.001200,0.007900,0.000000
-3.44630003,57.13320160,754.90240479,55.000000,0.006074,9055.621094,0.707600,0.652800,0.117200,0.070200,0.003200,0.250952,0.284246,0.323597,0.090675,0.028876,0.000226,243730.921875,0.736900,0.595000,-0.085100,0.071900,0.004800,0.139561,0.203929,0.174004,0.002824,0.001581,1.000000,0.018182,1.009217,-0.158351,-0.010450,0.010752,-0.017059,1.000000,6.009532,16.265640,0.105543,0.012150,16.000000,20.000000,0.001600,0.007200,1.000000,4.711688,6.024948,0.001342,0.004253,12.000000,23.000000,0.002200,0.011500,0.000000
-4.22984982,55.93190002,753.90747070,98.000000,0.018467,5306.782227,-0.531750,0.685500,0.001400,0.078100,0.005250,0.395550,0.292605,0.404415,0.203591,0.014711,0.001626,60260.199219,-0.613100,0.668300,0.352450,0.066950,0.003950,0.211283,0.231623,0.234507,0.007077,0.001897,2.000000,0.020408,1.005141,-0.178157,-0.011850,0.008400,0.021698,1.000000,5.184052,8.779819,0.023429,0.052974,14.000000,19.000000,0.002300,0.009800,1.000000,3.590813,5.089672,0.002719,0.004435,14.000000,14.500000,0.002300,0.008450,0.000000
-3.97084999,56.29064941,754.29077148,370.000000,0.044353,8342.238281,-0.752750,0.420750,0.067000,0.078100,0.000950,0.424901,0.262481,0.427801,0.106962,nan,0.004881,75810.843750,-0.762200,0.478800,0.100400,0.082500,nan,0.298875,0.222607,0.389329,0.029488,nan,2.000000,0.005405,1.001354,-0.165873,-0.021200,-0.011950,-0.014404,0.972973,4.148405,35.139069,0.003218,0.076420,17.000000,17.000000,0.002700,0.008450,0.977012,3.329335,22.451933,0.002933,0.023745,18.000000,14.000000,0.002800,0.013200,0.000000
-3.89409995,56.76985168,754.50549316,74.000000,0.008055,9186.775391,-0.830400,0.272050,-0.286150,0.072950,nan,0.551141,0.292648,0.374272,0.035311,nan,0.000215,344009.187500,-0.945050,0.188100,-0.178600,0.064600,0.007550,0.022823,0.070361,0.152059,0.010210,nan,2.000000,0.027027,1.006826,-0.417760,0.003750,0.001499,-0.000275,0.905405,7.248486,7.067140,0.012220,0.025290,18.000000,8.000000,0.002500,0.007900,0.833333,2.366432,3.449638,0.000703,0.007207,18.000000,6.500000,0.002400,0.010800,0.000000
-4.08680010,56.20339966,755.43273926,326.000000,0.072276,4510.506348,-0.588700,0.702600,0.066850,0.206700,nan,0.599094,0.296242,0.284760,0.187136,nan,0.004607,70766.492188,0.286950,0.828500,0.068300,0.260650,0.007200,0.598651,0.287557,0.251504,0.115028,nan,1.000000,0.003067,1.001537,-0.158264,0.069550,-0.034651,0.009186,0.923313,4.186312,12.306142,0.003191,0.067624,17.000000,8.000000,0.001400,0.003600,0.928571,4.955356,15.980146,0.002297,0.161195,17.000000,10.000000,0.001000,0.009700,0.000000
-3.53500009,57.75275040,755.23754883,90.000000,0.010772,8354.924805,0.427000,0.728450,-0.487950,0.113650,0.002000,0.381739,0.181224,0.197694,0.076522,nan,0.001003,89716.820313,0.320400,0.706600,-0.532400,0.111200,0.006000,0.383006,0.128975,0.163388,0.026382,0.003249,1.000000,0.011111,1.005602,-0.143868,0.008250,0.003000,-0.000153,0.866667,9.957092,23.445395,0.010848,0.018054,16.000000,14.000000,0.001950,0.007600,1.000000,4.657518,20.174028,0.003027,0.015967,14.000000,23.000000,0.001700,0.014100,0.000000
-4.75430012,55.43610001,755.42437744,110.000000,0.024133,4558.023926,-0.059150,0.971750,0.060500,0.084500,0.001650,0.230198,0.089614,0.216338,0.105372,nan,0.002231,49296.085938,0.136100,0.985600,0.049000,0.095800,0.005300,0.150907,0.010524,0.095225,0.012661,0.002326,1.000000,0.009091,1.004577,-0.145934,0.008400,0.008299,-0.032745,0.972727,3.900386,7.134851,0.003456,0.009692,14.000000,17.000000,0.001300,0.009500,1.000000,2.456641,6.167733,0.000365,0.006409,16.000000,14.000000,0.001200,0.010900,0.000000
-5.73079967,54.93519974,755.53125000,772.000000,0.180356,4280.423828,-0.147150,0.764000,0.150300,0.165000,0.071300,0.511795,0.265875,0.448705,0.168398,nan,0.019555,39478.484375,-0.354700,0.802600,0.290700,0.163700,0.004400,0.478827,0.241168,0.353498,0.137056,0.027767,24.000000,0.031088,1.000648,-0.201558,0.024950,0.005301,0.029297,0.958549,7.447799,12.921365,0.047928,0.036480,14.000000,13.000000,0.002800,0.008300,0.977444,3.830928,9.523723,0.049455,0.041573,12.000000,14.000000,0.002000,0.007400,0.000000
-6.15999985,54.73424911,755.55102539,1132.000000,0.251760,4496.342773,0.063800,0.729200,0.141800,0.143100,0.002700,0.511054,0.197980,0.445125,0.074096,nan,0.027015,41903.199219,0.160700,0.732400,0.248900,0.146100,0.001100,0.545244,0.161742,0.327190,0.042553,nan,10.000000,0.008834,1.000442,-0.144437,0.016900,0.048100,-0.085510,0.977915,4.496922,21.573050,0.011062,0.076357,14.000000,16.000000,0.002800,0.009250,0.965957,2.889774,15.205155,0.002870,0.055856,13.000000,15.000000,0.002200,0.008200,0.000000
-5.43389988,55.36264801,754.39099121,76.000000,0.012640,6012.709961,-0.502900,0.622150,0.479450,0.103700,0.004700,0.353779,0.201291,0.424907,0.022715,0.028301,0.001218,62388.757813,-0.759200,0.490200,0.444800,0.101100,0.003750,0.319321,0.152906,0.258192,0.013408,0.009635,0.000000,0.000000,1.006645,0.102862,0.010600,-0.008051,-0.004944,0.960526,4.220647,34.033470,0.007662,0.192771,12.000000,18.000000,0.001450,0.008250,1.000000,1.904980,6.089465,0.001193,0.025035,12.500000,16.000000,0.000900,0.007500,0.000000
-5.29180002,55.41949844,754.26208496,80.000000,0.021283,3758.918457,0.328200,0.750000,0.023100,0.151100,0.006900,0.439747,0.214168,0.457376,0.047225,0.024174,0.001645,48618.972656,0.614500,0.768700,-0.067700,0.185700,0.007800,0.134345,0.043348,0.285337,0.061420,0.064393,0.000000,0.000000,1.006309,0.027595,0.000250,-0.010702,0.014496,1.000000,5.773740,36.597828,0.009575,0.100101,16.000000,15.500000,0.001500,0.011900,1.000000,2.935822,2.563480,0.001391,0.154729,19.000000,21.000000,0.002100,0.018000,0.000000
-5.22590017,55.34640121,755.44647217,727.000000,0.192757,3771.592285,-0.191800,0.893700,0.119400,0.154100,0.003100,0.290709,0.174198,0.410661,0.107810,nan,0.020740,35053.265625,-0.112300,0.832050,-0.320850,0.121850,0.005300,0.332295,0.186350,0.410139,0.171418,0.023997,12.000000,0.016506,1.000688,-0.110752,-0.027600,-0.007599,0.006104,0.988996,4.989656,11.306288,0.030320,0.055506,14.000000,17.000000,0.001400,0.008500,0.991150,4.902441,13.961514,0.002847,0.087254,17.000000,17.000000,0.002600,0.009500,0.000000
-5.41995001,55.36669922,755.22515869,90.000000,0.025247,3564.777344,-0.455950,0.872150,-0.009650,0.212550,0.002000,0.260739,0.129885,0.266792,0.162814,nan,0.002174,41395.988281,-0.477300,0.874100,-0.063900,0.217800,0.003900,0.090496,0.074532,0.164816,0.040877,0.005185,2.000000,0.022222,1.005602,-0.203367,0.002150,0.003099,-0.001068,0.988889,2.775877,11.204985,0.002350,0.043311,13.000000,16.000000,0.001400,0.007550,1.000000,2.828931,7.292427,0.003038,0.011169,14.000000,17.000000,0.001200,0.007500,0.000000
-5.37269974,55.26345062,754.81579590,68.000000,0.019578,3473.266113,0.460800,0.816350,0.369850,0.184000,0.004600,0.195656,0.088565,0.261947,0.034359,0.012798,0.002038,33360.640625,0.464600,0.795700,0.376000,0.181800,0.004700,0.076412,0.034318,0.147199,0.009684,0.007712,1.000000,0.014706,1.007435,-0.219989,-0.011400,-0.005550,-0.006775,1.000000,3.231756,10.914656,0.002066,0.049103,16.000000,11.000000,0.001300,0.007650,1.000000,3.106835,5.013088,0.001170,0.019018,17.000000,11.000000,0.001400,0.007900,0.000000
-5.19110012,55.29439926,754.86358643,81.000000,0.013674,5923.621582,0.071500,0.862500,-0.001100,0.074800,nan,0.353975,0.170059,0.381869,0.035787,nan,0.000934,86728.703125,0.071500,0.988750,0.029100,0.131350,nan,0.163874,0.027066,0.112667,0.043361,nan,0.000000,0.000000,1.006231,-0.363203,-0.013450,-0.017500,0.020294,0.827160,3.285678,6.767729,0.002105,0.021243,16.000000,8.000000,0.002800,0.006700,0.100000,2.424413,3.212821,0.002605,0.005532,15.000000,2.000000,0.003450,0.000750,0.000000
-5.45669985,55.20104980,754.95922852,54.000000,0.019110,2825.694336,-0.208950,0.781400,0.082350,0.105450,0.005900,0.291356,0.196855,0.498546,0.058039,0.006236,0.001175,45947.562500,-0.379900,0.779900,-0.436400,0.102200,0.008700,0.230893,0.163096,0.635514,0.039813,0.004845,0.000000,0.000000,1.009390,-0.251886,-0.000200,-0.002550,0.012024,1.000000,2.949375,19.424791,0.001887,0.026155,14.500000,16.000000,0.002800,0.010300,1.000000,2.599310,23.357862,0.001427,0.023137,13.000000,16.000000,0.002200,0.016900,0.000000
-7.03424978,55.01660156,754.83972168,562.000000,0.177600,3164.416016,0.238900,0.903550,0.286450,0.095950,0.003400,0.265847,0.192548,0.259935,0.119406,0.008369,0.017938,31329.640625,0.226700,0.907600,0.312200,0.101000,0.003600,0.292144,0.251641,0.224312,0.096197,0.003022,7.000000,0.012456,1.000891,-0.127581,-0.013750,0.001553,-0.062897,1.000000,3.787398,12.725246,0.002253,0.033631,14.000000,18.000000,0.001300,0.006600,1.000000,4.622748,10.695077,0.003333,0.015252,12.000000,20.000000,0.001300,0.007500,0.000000
-6.38059998,55.92539978,750.83557129,47.000000,0.005221,9001.260742,-0.038300,0.832700,0.484300,0.072300,0.004300,0.260025,0.121522,0.220877,0.409703,0.001588,0.000234,200888.093750,0.066400,0.852200,0.467000,0.082100,0.003700,0.284926,0.025581,0.095824,0.005151,0.001256,1.000000,0.021277,1.010811,-0.148923,-0.007550,0.020100,0.006165,1.000000,2.061497,6.034821,0.000892,0.004408,12.000000,14.000000,0.001300,0.007600,1.000000,1.908627,2.924649,0.000213,0.002995,12.500000,16.000000,0.001350,0.007350,0.000000
-6.79809999,55.75740051,751.10467529,803.000000,0.184143,4360.734863,0.425000,0.801800,0.297800,0.081700,0.003900,0.299467,0.164259,0.315916,0.030329,0.006161,0.014341,55991.921875,0.459100,0.745200,0.202600,0.079400,0.003800,0.354860,0.176262,0.331544,0.014183,0.001681,8.000000,0.009963,1.000623,-0.168284,-0.016350,-0.053099,0.021179,0.998755,4.260278,7.451159,0.019635,0.015804,18.000000,18.000000,0.001600,0.007100,1.000000,3.444896,4.728175,0.001736,0.004781,18.000000,18.000000,0.002400,0.007300,0.000000
-7.10029984,55.89619827,751.24517822,1285.000000,0.245402,5236.297852,0.309800,0.807100,0.408800,0.118700,0.024800,0.330823,0.140629,0.295119,0.148705,nan,0.025951,49516.355469,0.195300,0.713800,0.574100,0.128900,0.004100,0.265036,0.111552,0.230326,0.159402,0.009738,8.000000,0.006226,1.000389,-0.113766,0.053500,0.050850,0.056458,0.996109,4.140464,8.769302,0.004208,0.015767,16.000000,17.000000,0.001700,0.006200,1.000000,4.211049,12.470769,0.004242,0.041412,15.000000,16.000000,0.001700,0.006900,0.000000
-6.66230011,55.59049988,751.84051514,51.000000,0.003558,14333.176758,-0.078500,0.946900,0.200100,0.069200,0.006100,0.210878,0.048066,0.242412,0.005002,0.001747,0.000114,449206.187500,-0.040200,0.932500,0.356900,0.074600,0.004400,0.033614,0.002857,0.010510,0.004596,0.000987,0.000000,0.000000,1.009951,-0.089473,-0.005550,-0.001400,0.019714,1.000000,2.715099,5.599860,0.000565,0.005225,13.000000,21.000000,0.001200,0.013600,1.000000,1.000000,8.717798,0.000153,0.004015,10.000000,19.000000,0.000800,0.009600,0.000000
-7.15899992,55.63034821,751.61999512,112.000000,0.019608,5711.849609,0.236150,0.860300,0.213450,0.067500,0.004750,0.387775,0.147811,0.376798,0.022703,0.006021,0.001903,58842.320313,0.269900,0.886200,0.361700,0.066500,0.002600,0.328275,0.049056,0.191622,0.007752,0.001764,3.000000,0.026786,1.004494,-0.425464,0.019400,-0.016901,0.002258,1.000000,7.121125,17.533421,0.008494,0.025631,14.000000,13.000000,0.002500,0.006650,1.000000,2.122470,2.919865,0.002228,0.003755,14.000000,10.000000,0.001600,0.003800,0.000000
-7.44605017,56.31884766,750.59326172,542.000000,0.116385,4656.971680,0.304600,0.793100,0.379850,0.080050,0.003700,0.325500,0.174926,0.306187,0.061957,0.007900,0.009735,55675.566406,0.306500,0.807700,0.361000,0.099200,0.004800,0.329598,0.213359,0.188102,0.020673,0.002357,17.000000,0.031365,1.000924,-0.242927,-0.031050,-0.007650,-0.009857,1.000000,3.648922,12.958529,0.007492,0.034515,15.000000,18.000000,0.001750,0.007000,1.000000,3.170094,6.770428,0.001445,0.006607,14.000000,16.000000,0.001750,0.009550,0.000000
-7.77670002,55.63130188,751.90747070,865.000000,0.192782,4486.941406,0.161000,0.920600,0.195600,0.118300,0.003200,0.237094,0.144739,0.324935,0.148635,nan,0.021332,40550.128906,0.137900,0.936600,0.205500,0.131700,0.003800,0.219616,0.077412,0.216606,0.096353,0.006159,16.000000,0.018497,1.000579,-0.113720,-0.000600,0.005951,0.087250,0.998844,3.239505,15.387830,0.001417,0.049074,14.000000,18.000000,0.001700,0.008100,1.000000,2.421006,13.510013,0.001529,0.035755,14.000000,18.000000,0.001900,0.006900,0.000000
-7.50089979,55.10400009,752.69311523,71.000000,0.007817,9082.655273,0.296800,0.783800,-0.201600,0.095400,0.004900,0.279933,0.310334,0.586418,0.033389,0.013390,0.000125,566012.562500,0.510100,0.832900,0.214700,0.129400,0.004900,0.306192,0.078046,0.392689,0.032123,0.002726,0.000000,0.000000,1.007118,-0.118527,0.008700,-0.003500,-0.018982,1.000000,4.062192,30.006176,0.001966,0.046639,17.000000,18.000000,0.001700,0.011300,1.000000,3.361547,10.630146,0.000487,0.011183,26.000000,21.000000,0.001700,0.011300,0.000000
-7.86495018,55.72474670,752.72650146,76.000000,0.009895,7680.994629,0.479100,0.796550,0.069450,0.071300,nan,0.340571,0.325801,0.346135,0.127471,nan,0.000521,145739.015625,0.519300,0.789600,0.001000,0.070100,0.003500,0.247656,0.356273,0.220107,0.051084,0.002386,1.000000,0.013158,1.006645,-0.459379,-0.000250,0.008698,0.002899,0.921053,6.423900,10.984647,0.001504,0.044403,17.000000,19.500000,0.001600,0.004600,1.000000,6.615030,5.555586,0.001377,0.007675,18.000000,25.000000,0.001900,0.008400,0.000000
-7.95139980,56.47510147,750.66369629,315.000000,0.078589,4008.170898,0.043000,0.843500,0.457000,0.085500,0.001900,0.286332,0.140591,0.273707,0.147598,nan,0.007669,41073.960938,-0.014600,0.877100,0.409100,0.085600,0.003800,0.316323,0.091221,0.312394,0.013437,0.000860,1.000000,0.003175,1.001591,-0.064135,0.004650,-0.003748,-0.055450,0.993651,2.832863,9.165927,0.001718,0.023530,12.000000,18.000000,0.001200,0.005900,1.000000,2.155704,4.747094,0.001753,0.002665,12.000000,20.000000,0.001300,0.008100,0.000000
-7.48909998,56.41690063,750.07568359,45.000000,0.008000,5624.693359,0.383700,0.832000,0.203400,0.110800,0.002500,0.224456,0.106953,0.159568,0.005227,0.006201,0.000000,inf,0.544500,0.777600,0.314500,0.107300,0.003000,0.316323,0.091221,0.312394,0.013437,0.000860,0.000000,0.000000,1.011300,0.219293,-0.012350,0.009199,-0.020660,1.000000,4.266619,14.072216,0.002440,0.033660,17.000000,15.000000,0.000400,0.004700,1.000000,2.155704,4.747094,0.001753,0.002665,16.000000,12.000000,0.000300,0.005300,0.000000
-8.01599979,56.79980087,750.24829102,46.000000,0.006315,7284.279785,-0.086800,0.941800,0.306100,0.160950,0.003850,0.185838,0.047403,0.126323,0.028117,0.001776,0.000637,72176.953125,-0.115200,0.943000,0.306100,0.146000,0.001650,0.143929,0.056134,0.138494,0.016157,0.001794,0.000000,0.000000,1.011050,-0.302911,0.000450,-0.000450,-0.002502,1.000000,2.398973,9.879956,0.001168,0.004985,11.500000,10.000000,0.001300,0.005800,1.000000,2.497057,4.062019,0.001211,0.003211,10.500000,6.000000,0.000950,0.002300,0.000000
-6.34194994,59.18394852,743.33422852,4462.000000,1.623164,2748.952393,0.166450,0.850950,0.377000,0.082100,0.003000,0.339882,0.159474,0.272118,0.047261,0.004335,0.155070,28774.058594,0.215500,0.848900,0.372800,0.072700,0.002600,0.271993,0.117889,0.260240,0.033529,0.004242,26.000000,0.005827,1.000112,-0.178459,0.120900,0.002398,-0.114624,1.000000,6.063081,9.802476,0.011583,0.015555,14.000000,14.000000,0.001200,0.005000,1.000000,3.047616,7.222989,0.001117,0.012904,15.000000,13.000000,0.001200,0.004400,0.000000
-6.98799992,59.21329880,743.62457275,1601.000000,0.461825,3466.684570,0.294700,0.855900,0.324800,0.076900,0.002400,0.248787,0.102226,0.222816,0.012820,0.001593,0.048567,32964.847656,0.383300,0.851600,0.208500,0.077100,0.002600,0.209013,0.082062,0.222537,0.011621,0.001161,7.000000,0.004372,1.000312,-0.045691,-0.049850,-0.013401,-0.006226,1.000000,3.327694,6.997249,0.001618,0.006307,15.000000,15.000000,0.001300,0.004600,1.000000,2.966850,3.844265,0.000543,0.002810,17.000000,15.000000,0.001300,0.004700,0.000000
-6.30359983,58.63840103,745.31988525,303.000000,0.059655,5079.191895,-0.216500,0.933600,0.110700,0.078700,0.004100,0.297631,0.124293,0.261097,0.014744,0.001864,0.005928,51111.441406,-0.289250,0.898300,0.199050,0.080450,0.003800,0.303093,0.121291,0.236701,0.014904,0.002013,1.000000,0.003300,1.001654,-0.098520,-0.031900,-0.001848,0.004303,1.000000,3.372110,3.523578,0.003260,0.004355,13.000000,13.000000,0.001600,0.007000,1.000000,1.954659,4.213962,0.002072,0.004896,12.500000,12.000000,0.002150,0.004550,0.000000
-6.95895004,58.76404953,744.95574951,102.000000,0.026204,3892.553955,0.244450,0.663150,-0.374800,0.083300,0.006300,0.554245,0.271746,0.431940,0.031571,0.014628,0.001750,58291.925781,-0.341250,0.523600,-0.515600,0.081700,0.004300,0.442474,0.300915,0.667342,0.071506,0.014092,2.000000,0.019608,1.004938,-0.188456,-0.009500,0.011101,0.016846,1.000000,5.580016,34.371395,0.005315,0.094477,15.000000,19.000000,0.003300,0.012350,1.000000,9.810323,25.674536,0.008144,0.073747,16.000000,12.500000,0.006500,0.007450,0.000000
-7.27890015,58.67845154,746.21533203,104.000000,0.013803,7534.692871,0.364700,0.820950,0.325400,0.066700,0.003100,0.169986,0.079479,0.242786,0.010978,0.002642,0.000311,334629.062500,0.577000,0.769550,0.282350,0.066200,0.004100,0.022583,0.021333,0.022790,0.007134,0.000616,1.000000,0.009615,1.004843,-0.314190,-0.014300,-0.008400,0.001587,1.000000,3.572034,6.049923,0.001253,0.008219,17.000000,14.500000,0.001200,0.005600,1.000000,3.181981,3.770184,0.000304,0.002059,21.000000,11.500000,0.001400,0.006200,0.000000
-7.55660009,59.58319855,743.17022705,85.000000,0.020092,4230.510254,-0.234700,0.847400,0.414000,0.159800,0.004000,0.241129,0.081822,0.265943,0.053332,nan,0.001273,66792.179688,-0.350300,0.855200,0.346600,0.200850,0.005300,0.100691,0.066466,0.112983,0.053708,0.000574,0.000000,0.000000,1.005935,0.277800,0.018750,0.009348,0.011505,0.988235,4.666527,5.357447,0.001435,0.004143,11.000000,20.000000,0.001300,0.010400,1.000000,3.528456,2.518876,0.001202,0.001527,11.000000,20.500000,0.001300,0.011850,0.000000
-7.29075003,59.51905060,743.05688477,54.000000,0.006289,8586.719727,0.480150,0.812200,0.316550,0.067800,0.006600,0.183446,0.123268,0.192462,0.020387,0.017160,0.000321,168167.718750,0.524000,0.729600,0.475500,0.089600,0.010200,0.203486,0.098148,0.151920,0.016571,0.004390,1.000000,0.018519,1.009390,-0.437351,0.001500,-0.008301,-0.000061,1.000000,3.015972,11.076713,0.000716,0.070715,17.000000,20.000000,0.001450,0.014600,1.000000,2.683282,14.131525,0.000534,0.016968,19.000000,30.000000,0.002100,0.026800,0.000000
-7.73229980,59.51490021,743.48388672,199.000000,0.054647,3641.539307,0.049400,0.829800,0.529700,0.132200,0.031600,0.160446,0.085211,0.157493,0.036802,nan,0.005307,37496.554688,0.093750,0.810100,0.571750,0.136100,0.003650,0.128954,0.071052,0.116817,0.022751,nan,0.000000,0.000000,1.002522,0.060573,-0.009200,0.046949,0.010010,0.974874,2.548051,9.788445,0.000651,0.014613,13.000000,18.000000,0.001300,0.007500,0.916667,2.571025,7.409320,0.000543,0.007806,15.000000,11.500000,0.001400,0.005700,0.000000
-7.77454996,59.38354874,743.67010498,128.000000,0.023703,5400.110840,-0.021000,0.738800,0.663400,0.168200,0.003900,0.219455,0.084014,0.133436,0.037992,0.001846,0.001988,64371.179688,0.282950,0.808800,0.509050,0.166000,0.003150,0.217222,0.067082,0.159255,0.011655,0.002532,0.000000,0.000000,1.003929,0.389246,0.002300,-0.010002,0.025757,1.000000,3.720554,6.589365,0.000372,0.005873,13.000000,21.000000,0.000900,0.008300,1.000000,3.701143,5.762078,0.000196,0.007573,13.000000,21.000000,0.001000,0.006800,0.000000
