//X,Y,Z,len(points),areaXZ,densitatXZ,median nx,median ny,median nz,median diff,median m3c2,stdev nx,stdev ny,stdev nz,stdev diff,stdev m3c2,c areaXZ,c densitatXZ,c median nx,c median ny,c median nz,c median diff,c median m3c2,c stdev nx,c stdev ny,c stdev nz,c stdev diff,c stdev m3c2,outliers,outliers dens,stdev z scores,median z scores,dispX,dispY,dispZ,significant change,stdev Npoints cloud1,stdev Npoints cloud2,stdev IQR cloud1,stdev IQR cloud2,median Npoints cloud1,median Npoints cloud2,median IQR cloud1,median IQR cloud2,c significant change,c stdev Npoints cloud1,c stdev Npoints cloud2,c stdev IQR cloud1,c stdev IQR cloud2,c median Npoints cloud1,c median Npoints cloud2,c median IQR cloud1,c median IQR cloud2,label
15.62889957,68.12059784,736.8051148,155,0.036035,4301.346191,-0.1389,0.8007,-0.3177,0.1298,0.0064,0.483031,0.237979,0.337574,0.095975,nan,0.002338,66309.57031,-0.1399,0.8949,-0.3904,0.1445,0.0069,0.387205,0.138276,0.124788,0.029474,0.00718,1,0.006452,1.003242,-0.09828,0.0086,-0.027401,0.014862,0.993548,4.261872,23.696659,0.014639,0.057259,16,17,0.0043,0.0113,1,2.769023,6.544467,0.017311,0.007794,17,16,0.0047,0.0101,0
15.55455017,68.07009888,737.0911865,286,0.084795,3372.820557,-0.3781,0.7513,0.28905,0.0894,nan,0.343192,0.255956,0.42279,0.163812,nan,0.008639,33104.45703,-0.4854,0.752,0.1508,0.0919,0.0098,0.346792,0.248909,0.2903,0.029604,0.006131,7,0.024476,1.001753,-0.209106,0.0093,0.005398,0.018127,0.986014,7.346546,15.440653,0.014087,0.065592,13,17,0.003,0.0103,1,3.589855,18.110056,0.003812,0.021324,16,27,0.0042,0.0231,0
14.46624947,67.89189911,737.1140137,206,0.031602,6518.535645,-0.2922,0.7729,-0.0391,0.09585,0.0079,0.246135,0.242404,0.542865,0.11196,0.008454,0.003018,68253.64063,-0.25375,0.7448,-0.38015,0.0891,0.00735,0.233304,0.192953,0.562238,0.028513,0.004989,2,0.009709,1.002436,-0.130613,-0.02105,0.01265,-0.013672,1,3.194022,16.747988,0.003984,0.032383,15,21,0.0032,0.0177,1,2.444012,9.271016,0.005312,0.013868,17,19.5,0.0033,0.015,0
14.21495056,67.82899475,736.7199707,348,0.077377,4497.466309,-0.11015,0.4529,-0.23715,0.13105,0.0081,0.59396,0.285523,0.527328,0.103803,nan,0.007944,43805.26953,0.07455,0.5617,-0.5587,0.1413,0.0105,0.520882,0.225744,0.481393,0.050087,0.016161,1,0.002874,1.00144,-0.131384,0.0065,0.003597,0.006622,0.982759,9.520101,31.737654,0.033145,0.098187,15,19,0.0043,0.0164,1,6.590881,47.241177,0.015634,0.081567,15,21.5,0.0058,0.0218,0
13.90789986,67.80200195,736.65448,93,0.020958,4437.539063,-0.1923,0.5184,-0.2818,0.1049,0.0134,0.462596,0.330989,0.493643,0.187808,0.018125,0.001812,51313.88672,-0.4535,0.3478,-0.0617,0.0989,0.0167,0.527873,0.348679,0.519294,0.077275,0.012396,1,0.010753,1.00542,-0.201076,0.023499,-0.008297,0.009125,0.978495,13.670341,36.485722,0.016571,0.065625,15,37,0.0051,0.0374,1,16.756889,41.929821,0.017635,0.061307,16,41,0.0069,0.0509,0
14.45250034,67.8655014,736.696228,47,0.004726,9945.076172,0.324,0.2184,-0.8366,0.0827,0.005,0.429502,0.313913,0.352492,0.056443,0.022006,0.000127,370791.7188,0.4459,0.1156,-0.8722,0.0656,0.0021,0.36748,0.101665,0.011575,0.011712,0.002256,1,0.021277,1.010811,-0.132371,0.00885,-0.002048,-0.001495,1,10.849317,35.511017,0.012417,0.111096,13,17,0.0048,0.0067,1,5.607534,3.535534,0.004288,0.003938,9,13,0.0007,0.0036,0
13.60990047,67.59079742,737.5266724,75,0.013063,5741.399414,-0.4008,0.8571,0.1877,0.1168,0.0016,0.281987,0.19753,0.333733,0.077548,nan,0.000943,79551.19531,-0.4754,0.8108,-0.0256,0.1166,0.0083,0.161506,0.096353,0.170276,0.015673,0.003286,1,0.013333,1.006734,-0.180537,0.0076,-0.011154,0.011475,0.906667,3.180912,13.142353,0.022752,0.036481,12,17,0.0023,0.0117,1,2.120198,15.357641,0.001483,0.014293,12,25,0.0022,0.0231,0
11.32740021,68.49659729,731.9755859,143,0.024256,5895.339355,0.3423,0.7439,0.4413,0.0909,0.004,0.389897,0.199094,0.322404,0.502685,0.017172,0.001917,74604,0.3309,0.66345,0.61375,0.0956,0.0031,0.18484,0.114203,0.211793,0.009122,0.00099,11,0.076923,1.003515,-0.282099,0.0141,-0.009201,-0.004181,1,3.008851,8.823097,0.002332,0.072561,16,18,0.0022,0.0078,1,2.522938,4.99913,0.001212,0.002469,17,15,0.003,0.0049,0
11.72595024,68.63234711,731.5648804,62,0.007527,8236.705078,0.48535,0.6527,0.42495,0.09295,0.00615,0.437743,0.248058,0.379771,0.221536,nan,0.000681,91099.63281,0.34135,0.67675,0.45305,0.09705,nan,0.622339,0.37135,0.413625,0.5495,nan,1,0.016129,1.008163,-0.127635,0.00695,-0.023605,-0.003693,0.870968,22.737995,11.820276,0.096042,0.030348,16,9.5,0.0042,0.0039,0.7,3.705851,7.083627,0.002584,0.008444,17.5,8.5,0.0057,0.0053,0
10.64750004,68.33100128,732.5418701,101,0.013889,7271.72168,0.0192,0.8647,0.4571,0.0809,0.0029,0.29541,0.125607,0.199289,0.254523,0.002664,0.001139,88670.91406,0.11175,0.8543,0.43895,0.08195,0.0031,0.277233,0.089124,0.20584,0.010523,0.001729,1,0.009901,1.004988,-0.092489,0.0137,0.006104,-0.006989,1,3.138392,12.667844,0.002407,0.012238,11,18,0.0013,0.006,1,3.822876,4.819961,0.001572,0.004528,11,18,0.0012,0.0059,0
11.91520023,67.29799652,734.4614258,83,0.023391,3548.365723,0.0952,0.8066,0.2408,0.0817,nan,0.45287,0.238913,0.332087,0.024393,nan,0.002427,34193.36719,0.232,0.788,0.3419,0.0922,0.0054,0.354255,0.287876,0.330008,0.024234,0.002048,0,0,1.006079,-0.303316,0.0053,-0.001656,-0.000732,0.903614,5.365539,9.470588,0.005027,0.030079,13,21,0.0035,0.0093,1,7.354612,8.748333,0.007011,0.005328,14,23,0.0038,0.0093,0
11.66989994,67.68130493,734.2388306,52,0.008022,6482.219238,-0.1324,0.76685,0.49695,0.0675,0.00345,0.326362,0.212131,0.344125,0.033448,0.00864,0.000266,195333.5625,0.1652,0.9414,0.3048,0.06505,0.0032,0.18444,0.095297,0.168201,0.007097,0.001376,4,0.076923,1.009756,-0.395301,0.02215,-0.006199,-0.009064,1,3.376511,7.293564,0.00266,0.026743,15,17,0.0028,0.0054,1,1.632993,5.718391,0.002236,0.004099,18.5,15,0.006,0.00465,0
11.45030022,67.36070251,734.7246094,130,0.018243,7125.893066,0.112,0.63515,0.5282,0.0734,0.00465,0.476277,0.241399,0.410699,0.061068,0.002717,0.001641,79240.73438,0.46755,0.7744,0.1217,0.07465,0.00445,0.313052,0.113039,0.311783,0.008954,0.001465,2,0.015385,1.003868,-0.169671,-0.0236,0.006599,0.000305,1,3.51961,13.053774,0.001902,0.011783,16,20,0.0019,0.00965,1,2.797613,5.503795,0.001628,0.004899,19,20,0.0025,0.00835,0
7.04850006,66.03154755,734.1594849,104,0.01144,9091.304688,-0.4718,0.60485,0.5589,0.06765,0.00315,0.148533,0.119394,0.124446,0.004046,0.001767,0.000632,164462.1875,-0.38,0.62915,0.6785,0.06985,0.00135,0.028831,0.064256,0.065161,0.001772,0.000505,0,0,1.004843,0.024122,0.01455,0.001648,0.01178,1,2.226843,4.18892,0.000482,0.004345,13,16,0.0012,0.00605,1,2.041241,1.75119,0.000172,0.000884,12.5,14.5,0.00115,0.0025,0
6.13455009,65.50404358,734.3023682,154,0.016438,9368.426758,-0.7737,0.4892,0.35845,0.07255,0.0031,0.362699,0.206401,0.262328,0.016894,0.011747,0.001548,99481.98438,-0.7643,0.5239,0.3644,0.0804,0.0041,0.320669,0.185969,0.127579,0.008561,0.009616,3,0.019481,1.003263,-0.225087,0.00155,-0.02795,0.030975,1,6.332509,22.49073,0.037782,0.040994,16,14,0.0022,0.0049,1,4.193249,20.571259,0.003614,0.0339,20,13,0.0053,0.0046,0
5.37370014,65.3647995,734.0535889,115,0.029905,3845.547363,0.2275,0.7431,0.3504,0.1162,0.003,0.445127,0.220252,0.463455,0.076874,nan,0.002918,39403.98438,0.4692,0.8044,0.0945,0.115,0.013,0.248322,0.092385,0.342853,0.030041,0.039951,0,0,1.004376,-0.372632,-0.01905,-0.020199,0.009064,0.973913,4.841059,19.540442,0.003261,0.098644,15,16,0.003,0.011,0.952381,2.309401,24.616003,0.002034,0.209477,16,33,0.003,0.0468,0
4.69579983,64.89050293,734.2772827,157,0.038216,4108.274414,-0.5395,0.434,0.6599,0.0835,0.0052,0.424644,0.307038,0.382121,0.167735,0.008329,0.002813,55819.55859,-0.5921,0.28395,0.72355,0.091,0.0073,0.198125,0.17919,0.441903,0.22751,0.005719,2,0.012739,1.0032,-0.306014,-0.0217,-0.021347,-0.005798,1,2.435213,14.26651,0.001358,0.032888,14,18,0.0013,0.0105,1,3.0904,9.930564,0.000467,0.014512,15.5,17,0.00125,0.0189,0
4.80630016,65.0963974,734.1033936,110,0.021145,5202.175293,0.12305,0.8849,0.3897,0.08005,0.005,0.333951,0.190917,0.303796,0.195382,0.016176,0.001244,88457.35938,0.1374,0.87165,0.4368,0.0831,0.0053,0.317552,0.19083,0.185272,0.006245,0.00352,6,0.054545,1.004577,-0.276464,0.0101,-0.007202,0.003052,1,3.660316,19.931009,0.004219,0.089262,12,12,0.00545,0.00635,1,3.485281,3.271615,0.004136,0.007249,14,10,0.00265,0.00775,0
8.88129997,66.56240082,735.9074707,75,0.014366,5220.564941,0.1288,0.8528,0.0652,0.0761,0.0058,0.404057,0.209977,0.392019,0.269543,0.009659,0.000422,177928.1563,0.1015,0.8941,0.4242,0.0683,0.0046,0.356477,0.219236,0.273924,0.048589,0.022456,1,0.013333,1.006734,-0.183751,0.0119,-0.012146,0.012177,1,4.383918,12.164147,0.011861,0.023604,16,18,0.0049,0.009,1,5.033223,5.773503,0.001642,0.058976,17,11,0.0033,0.0095,0
7.80315018,65.83135223,735.8989258,510,0.067654,7538.351074,-0.6697,0.49225,0.2742,0.12015,0.0093,0.396116,0.276125,0.449664,0.328002,nan,0.00662,77041.46094,-0.8107,0.3687,0.4125,0.1665,0.0031,0.259016,0.297746,0.240616,0.027193,nan,18,0.035294,1.000982,-0.218756,-0.05795,0.023502,0.011017,0.984314,4.277864,12.067281,0.004697,0.025905,15,17,0.0039,0.0092,0.930233,2.169965,7.121474,0.002731,0.023869,16,14,0.0018,0.0118,1
8.65680027,66.24674988,736.7440186,64,0.012396,5162.946777,-0.3221,0.8752,0.01945,0.0814,0.0071,0.270577,0.275164,0.414104,0.021388,0.003263,0.000287,222751.9844,-0.605,0.6416,0.4674,0.0788,0.0088,0.195945,0.255418,0.294631,0.011951,0.005816,0,0,1.007905,-0.226496,0.024,-0.00745,0.016083,1,2.451463,9.911513,0.001549,0.009003,13,22.5,0.0027,0.01805,1,1.666667,6.64789,0.000655,0.012976,12,21,0.0033,0.0239,0
8.78419971,66.56130219,735.7116699,151,0.057732,2615.517578,0.0628,0.8135,-0.1745,0.0868,0.0059,0.452284,0.233244,0.384437,0.035929,0.008725,0.004898,30829.0625,0.51305,0.7091,-0.3147,0.073,0.0047,0.436996,0.25275,0.354659,0.044238,0.00511,3,0.019868,1.003328,-0.241714,0.0014,-0.005646,-0.006439,1,5.919086,12.755102,0.012582,0.028095,14,18,0.0034,0.0106,1,3.837888,9.578485,0.002315,0.014895,13,12,0.00305,0.00815,0
6.73810005,65.02950287,736.1176758,969,0.283799,3414.391602,-0.1725,0.7815,0.2462,0.1103,0.003,0.406329,0.24809,0.448565,0.075588,nan,0.024784,39097.9375,-0.1027,0.86895,0.1476,0.1748,0.00395,0.262628,0.188814,0.464981,0.051724,0.023684,7,0.007224,1.000516,-0.201653,-0.08825,0.000252,0.075348,0.995872,6.551951,16.741926,0.013514,0.050891,15,17,0.0038,0.0094,1,3.523677,24.115807,0.003403,0.115589,12,15,0.0031,0.00665,0
5.92389965,65.07229614,734.7332764,92,0.015528,5924.927246,-0.4019,0.698,-0.1733,0.0757,0.007,0.395755,0.280801,0.467097,0.015365,nan,0.000732,125664.3047,-0.44385,0.5554,-0.59325,0.0736,0.00415,0.282205,0.289337,0.493068,0.011795,0.003623,1,0.01087,1.005479,-0.138065,0.0311,0.01305,-0.000824,0.98913,4.816211,16.673285,0.004737,0.02994,16,20,0.0035,0.01585,1,4.419653,18.406067,0.002475,0.016972,16,16.5,0.0042,0.0075,0
5.56820011,64.93890381,734.8355103,121,0.035943,3366.473389,0.1067,0.8446,0.3385,0.0928,0.0061,0.551211,0.338904,0.323857,0.42349,0.007309,0.003135,38593.29688,0.0844,0.89755,0.33845,0.0745,0.00505,0.366003,0.250722,0.293822,0.013679,0.001673,6,0.049587,1.004158,-0.222659,-0.01025,-0.006847,-0.013184,1,31.826527,40.791328,0.046622,0.047915,14,16,0.0026,0.0111,1,5.070372,7.396599,0.004623,0.005055,12,13,0.0023,0.00745,0
6.60300016,65.12879944,735.5397949,51,0.00559,9123.908203,-0.6647,0.6596,-0.1124,0.1086,0.0089,0.258649,0.173476,0.26658,0.024526,0.005721,0.000213,239963.5,-0.5298,0.8094,0.1268,0.1125,0.0067,0.186751,0.151364,0.17395,0.013471,0.001539,1,0.019608,1.009951,0.323376,-0.00165,0.013699,-0.009155,1,2.742405,12.940436,0.002388,0.020512,14,24,0.0028,0.0207,1,1.516575,6.503845,0.001937,0.002711,14,24,0.0028,0.0148,0
6.20919991,65.04060364,735.7960815,86,0.020207,4255.90625,0.1928,0.96935,0.04505,0.0946,0.00405,0.201019,0.090516,0.144051,0.026261,0.002623,0.001516,56731.01172,0.2801,0.9563,0.1071,0.1159,0.0038,0.272234,0.154809,0.099301,0.013956,0.001591,0,0,1.005865,0.005344,-0.0083,-0.002949,0.010803,1,2.1717,7.324201,0.001607,0.008401,14.5,20,0.0017,0.0083,1,1.201119,4.249622,0.002239,0.00477,15,20,0.0016,0.0067,0
5.52594995,64.98110199,734.5354004,112,0.022132,5060.521484,0.1482,0.78355,0.567,0.0903,0.0023,0.210959,0.124777,0.241323,0.010804,0.003593,0.001716,65273.93359,0.0616,0.7755,0.6262,0.0922,0.0017,0.103069,0.072741,0.177925,0.004665,0.003628,0,0,1.004494,0.215658,0.0215,-0.003799,0.028046,1,3.45274,9.503758,0.002871,0.012088,15,13,0.0011,0.0036,1,3.021661,5.543219,0.000547,0.009541,15,12,0.0011,0.0029,0
5.45870018,64.92524719,734.7280273,62,0.016072,3857.748047,-0.59235,0.65815,-0.1077,0.07335,0.00655,0.297092,0.258312,0.37688,0.01901,0.013265,0.000955,64899.37109,-0.7609,0.5399,0.2691,0.0703,0.0071,0.250949,0.238731,0.482791,0.017176,0.024166,3,0.048387,1.008163,-0.31512,-0.0162,-0.013901,-0.01123,1,3.151557,16.498682,0.003373,0.064374,15,21.5,0.00375,0.01225,1,2.865227,26.086304,0.004364,0.118383,16,26,0.0032,0.0151,0
25.20879936,68.45324707,740.2655029,274,0.040533,6759.933594,-0.4025,0.80755,-0.11635,0.11285,0.00515,0.203877,0.125325,0.38003,0.032493,0.003268,0.003893,70381.92969,-0.487,0.7995,-0.2778,0.1214,0.0046,0.188687,0.119616,0.358749,0.012424,0.002739,6,0.021898,1.00183,0.056646,-0.02175,0.020451,0.008179,1,2.931314,11.919016,0.002094,0.011996,14,17.5,0.0017,0.01005,1,2.814561,7.028614,0.000979,0.007766,14,15,0.0016,0.0089,1
23.87190056,67.61219788,743.4907837,45,0.009748,4616.48877,-0.3187,0.873,-0.0605,0.0736,0.01,0.175167,0.220782,0.368466,0.022288,0.006624,0.000814,55314.10938,-0.2399,0.9705,0.0354,0.1021,0.0141,0.031219,0.080167,0.289753,0.030479,0.005557,0,0,1.0113,-0.336367,0.0221,-0.006252,-0.01236,1,3.297994,17.19314,0.002662,0.021858,13,18,0.0017,0.0241,1,1.632993,17.199114,0.002826,0.019383,11,39,0.001,0.0472,0
20.08979988,66.520401,744.1431885,63,0.012231,5150.913086,-0.836,0.4558,-0.1881,0.3084,0.0051,0.225566,0.131387,0.193743,0.037342,0.010802,0.000639,98590.89063,-0.7334,0.54825,-0.4219,0.31545,0.0066,0.068148,0.030806,0.134696,0.004314,0.000489,1,0.015873,1.008032,0.121604,-0.02505,0.017952,0.020111,1,3.822683,9.027607,0.010378,0.025206,16,17,0.0011,0.0108,1,2.041241,3.50238,0.002276,0.002534,16,21,0.002,0.0158,0
20.06904984,66.57034302,744.4611206,96,0.027033,3551.165771,-0.3231,0.83695,0.3541,0.1198,0.005,0.449281,0.276101,0.218466,0.145126,0.009777,0.002672,35926.03125,-0.3179,0.8351,0.4437,0.111,0.0052,0.260945,0.16356,0.146114,0.120692,0.007464,1,0.010417,1.005249,-0.379628,0.00455,-0.013054,0.013092,1,5.104522,10.610302,0.020411,0.028486,11.5,18,0.0014,0.0101,1,2.514496,8.921884,0.000764,0.023909,12,21,0.0014,0.0117,0
23.1827507,68.21604919,738.8120117,72,0.014687,4902.345703,-0.20275,0.7391,0.5854,0.0687,nan,0.276171,0.122054,0.407989,0.02111,nan,0.000967,74490.21875,-0.1358,0.7108,0.6649,0.0736,0.0024,0.298608,0.112392,0.467133,0.01799,0.004877,2,0.027778,1.007018,-0.401309,0.01565,-0.002048,0.003235,0.930556,1.968005,13.533474,0.001113,0.013806,10,13,0.0012,0.00435,1,2.488864,8.931841,0.002045,0.013935,10,11,0.0011,0.0036,0
21.94385147,68.09379578,738.4065552,318,0.102275,3109.273926,-0.07675,0.8897,0.34535,0.11995,0.0276,0.316202,0.148979,0.187948,0.178336,nan,0.010977,28968.94727,-0.0621,0.90325,0.38435,0.12035,0.00165,0.190008,0.054333,0.121118,0.017217,nan,6,0.018868,1.001576,-0.138278,0.007701,0.009151,-0.006195,0.893082,2.593147,8.134362,0.002118,0.036317,11,11,0.0018,0.0042,0.914894,1.460727,4.406805,0.001173,0.003928,10.5,11,0.0016,0.0043,0
21.67724991,68.21179962,738.2785645,56,0.004741,11812.98047,0.36705,0.8253,0.34475,0.12865,0.0017,0.283223,0.039425,0.128658,0.036615,nan,0.000439,127531.5703,0.401,0.8215,0.3337,0.1304,0.0013,0.134057,0.038874,0.139771,0.003145,0.000579,1,0.017857,1.00905,-0.338184,-0.005099,0.01635,0.011841,0.892857,2.89149,2.006483,0.000957,0.014554,16,7,0.0013,0.00185,1,1.740051,1.715938,0.000347,0.000795,17,9,0.0012,0.0019,0
20.635849,67.20290375,740.2125244,50,0.003257,15349.38867,-0.1334,0.9423,0.1046,0.0684,0.0037,0.29639,0.034504,0.099897,0.004832,0.001258,0.000248,201359.1875,0.134,0.9566,0.0373,0.07395,0.00425,0.302254,0.040937,0.082978,0.004017,0.000651,0,0,1.010153,0.010453,-0.00655,0.002701,0.001495,1,2.342944,2.795696,0.000521,0.00294,12,15,0.0012,0.00715,1,2.722263,2.390457,0.000639,0.001659,15,14,0.0013,0.0077,0
16.56979942,65.72070313,745.907898,87,0.020253,4295.731934,-0.4839,0.6624,-0.2476,0.0864,0.0075,0.345831,0.265705,0.276617,0.113119,0.006668,0.001638,53109.07031,-0.65555,0.6126,-0.0806,0.1008,0.00705,0.299753,0.284571,0.251067,0.010836,0.007756,1,0.011494,1.005797,-0.124624,0.000449,-0.018497,-0.018402,1,2.232718,16.768061,0.001153,0.026122,15,21,0.0026,0.0165,1,2.422345,7.591829,0.000999,0.015165,15,21,0.0024,0.01445,0
15.71469975,65.19219971,745.1802979,67,0.015357,4362.711426,-0.3487,0.6019,-0.2868,0.0723,0.0078,0.494576,0.191663,0.464297,0.015976,0.008766,0.000662,101137.6172,-0.46215,0.5245,-0.7123,0.07075,0.00585,0.278844,0.159557,0.450462,0.007497,0.0069,0,0,1.007547,-0.41605,0.0079,-0.012951,-0.002533,1,9.418796,27.230934,0.027519,0.03222,16,20,0.0031,0.014,1,4.487091,11.8614,0.002662,0.011117,14.5,20,0.00235,0.0132,0
15.30790043,65.32209778,746.6265869,55,0.009231,5958.235352,-0.2172,0.5973,0.4928,0.0833,0.0062,0.259744,0.252621,0.384506,0.023258,0.004109,0.000485,113295.6875,-0.2435,0.4729,0.4779,0.0817,0.0059,0.297797,0.263366,0.334194,0.021655,0.001635,0,0,1.009217,-0.305407,-0.0151,-0.016903,0.000183,1,3.568757,18.451502,0.003214,0.015719,13,22,0.0042,0.0133,1,3.739429,7.103696,0.002092,0.005224,13.5,22,0.004,0.01055,0
14.2105999,64.69664764,747.4229736,68,0.013995,4858.815918,-0.28855,0.8317,-0.44285,0.08145,0.00585,0.137545,0.105133,0.205907,0.012348,0.001828,0.000326,208716.7969,-0.26225,0.84305,-0.4502,0.08595,0.0058,0.061107,0.132009,0.23461,0.011746,0.002732,0,0,1.007435,0.077387,-0.00255,0.004898,-0.008789,1,2.724189,5.134367,0.001151,0.005597,17,19,0.00255,0.0127,1,2.31455,7.763237,0.001146,0.008984,18,19.5,0.00365,0.0127,0
13.40009975,68.71820068,737.642395,71,0.006123,11596.55859,-0.7483,0.4336,0.1706,0.111,0.0055,0.277892,0.214598,0.529114,0.084381,0.014743,0.000193,367192.6563,-0.7483,0.6535,0.1171,0.2694,0.0075,0.063453,0.118959,0.379243,0.082417,0.002168,0,0,1.007118,-0.491334,-0.00865,-0.01405,-0.001129,1,5.40467,15.871897,0.041767,0.020932,13,15,0.001,0.0076,1,2.768875,5.318431,0.007741,0.000882,16,9,0.0129,0.0067,0
10.99160004,63.63460159,743.012207,51,0.006753,7552.065918,0.2295,0.7559,0.5912,0.0946,0.0071,0.129684,0.081045,0.078876,0.021801,0.002967,0.000498,102321.8281,0.2289,0.7577,0.6109,0.0915,0.001,0.025917,0.017039,0.027888,0.015355,0.000395,0,0,1.009951,-0.086021,-0.0196,-0.001148,-0.010345,1,2.83106,11.614291,0.001551,0.009125,17,21,0.001,0.0186,1,3.154739,1.98806,0.000076,0.000518,17,7,0.001,0.0015,0
11.11345005,62.69314957,745.0112305,198,0.032016,6184.443359,0.00815,0.9141,-0.1672,0.0701,0.0032,0.291038,0.088323,0.294893,0.008302,0.001111,0.002453,80724.60938,0.1387,0.8856,-0.3182,0.0807,0.0034,0.218949,0.110579,0.218404,0.007118,0.000797,1,0.005051,1.002535,-0.149,-0.00255,0.002501,0.022797,1,2.757681,4.031693,0.001487,0.003012,14,16,0.0021,0.00535,1,2.599421,2.220627,0.002033,0.002743,15,19,0.0024,0.006,1
6.37290001,60.35995102,744.4831543,210,0.035208,5964.492676,-0.40775,0.8973,-0.1244,0.06795,0.0027,0.152659,0.054876,0.14507,0.007741,0.000912,0.003176,66123.46094,-0.4338,0.9007,0.0093,0.0796,0.0022,0.051963,0.025829,0.029656,0.006133,0.000509,0,0,1.002389,-0.243195,-0.00985,0.018803,0.013153,1,1.958332,3.200553,0.000329,0.001955,12,14,0.0012,0.005,1,1.014185,4.206571,0.000251,0.001479,10,17,0.001,0.0045,1
6.65674973,60.42804718,744.4223633,82,0.015187,5399.340332,-0.08685,0.98425,-0.15185,0.0626,0.002,0.111523,0.024104,0.101702,0.002735,0.000742,0.000835,98162.6875,-0.07745,0.98105,-0.17495,0.0634,0.00205,0.037534,0.014009,0.06615,0.003276,0.0005,0,0,1.006154,-0.339586,0.00715,0.001999,-0.024567,1,2.149662,2.694553,0.00024,0.001757,13,13,0.001,0.00375,1,1.378405,1.722401,0.000243,0.001091,12.5,12,0.00085,0.0036,0
4.72014999,59.77845001,745.5219116,106,0.019281,5497.729004,-0.2101,0.95605,0.00565,0.06475,0.00245,0.155238,0.04507,0.207291,0.002659,0.001137,0.001278,82951.30469,-0.1686,0.9854,-0.0218,0.0644,0.0012,0.08275,0.014835,0.045972,0.000727,0.000138,0,0,1.004751,-0.122998,0.01045,0.013451,0.010468,1,1.957316,2.927086,0.00073,0.002571,11,15,0.00145,0.004,1,1.527525,2.370453,0.000221,0.000387,10,13,0.0012,0.0019,0
4.41174984,59.67160034,745.4821777,502,0.170638,2941.904541,-0.2768,0.9346,0.0489,0.0689,0.0025,0.199466,0.067513,0.198162,0.007485,0.00105,0.018282,27459.08398,-0.3635,0.92245,0.00615,0.069,0.0021,0.165174,0.060777,0.145132,0.006563,0.000795,0,0,1.000998,-0.175991,-0.0393,-0.013849,-0.028595,1,2.074835,1.949385,0.000559,0.002164,11,12,0.0013,0.0041,1,1.920444,1.757379,0.000498,0.001636,11,12,0.0013,0.0035,1
10.84899998,62.36809921,747.0725708,53,0.0094,5638.35791,-0.1386,0.9494,-0.2696,0.0705,0.007,0.172953,0.066397,0.165218,0.012808,0.003275,0.000225,235859.5781,-0.2034,0.9583,-0.2007,0.0872,0.0053,0.078268,0.036313,0.171371,0.011514,0.004769,0,0,1.00957,-0.416559,-0.02235,0.00235,-0.0065,1,2.045385,13.192501,0.000989,0.013256,15,26,0.0022,0.0167,1,0,10.066446,0.000115,0.010952,13,17,0.0017,0.0133,0
11.05749989,62.20780182,748.7849121,45,0.007187,6261.259277,-0.271,0.7456,0.5488,0.0808,0.0034,0.255226,0.171657,0.121625,0.021887,0.00341,0.000331,135903.5469,-0.42045,0.7299,0.5344,0.081,0.00325,0.177656,0.140783,0.030861,0.001713,0.000479,0,0,1.0113,-0.439672,0.00225,-0.004448,-0.015778,1,3.526237,6.239739,0.000986,0.009055,13,14,0.0017,0.0053,1,5.501515,3.03315,0.001353,0.000989,15,8,0.00215,0.00455,0
10.91559982,62.25989914,748.3026733,45,0.007866,5720.712402,-0.0063,0.9288,0.0176,0.0736,0.006,0.252037,0.095504,0.338032,0.011937,0.012568,0.000049,909167.375,-0.43985,0.854,-0.2658,0.08695,0.01145,0.008556,0.037901,0.107622,0.007142,0.000919,1,0.022222,1.0113,-0.297469,-0.0032,-0.022551,0.028168,1,2.362801,9.939565,0.002321,0.044603,13,22,0.0031,0.0138,1,0.707107,13.435029,0.000707,0.009192,10.5,46.5,0.0048,0.0385,0
1.36325002,58.19960022,748.0233154,208,0.056821,3660.599609,-0.38685,0.75715,0.44745,0.0657,0.00265,0.256485,0.178236,0.228823,0.003705,0.001401,0.000937,222037.2188,-0.4581,0.8472,0.2253,0.0675,0.0034,0.283039,0.192921,0.166195,0.004114,0.000915,0,0,1.002413,-0.083774,-0.02695,-0.010851,-0.017151,1,2.088883,2.307288,0.000484,0.002891,11,12,0.0011,0.00425,1,1.467599,2.118296,0.00045,0.001771,12,11,0.0016,0.0056,1
6.37729979,60.01599884,749.8037109,151,0.017187,8785.828125,-0.587,0.582,0.4293,0.0733,0.0034,0.192864,0.21341,0.398671,0.018695,0.002129,0.001433,105380.25,-0.5825,0.5271,-0.2906,0.1067,0.0043,0.126726,0.215223,0.539112,0.022493,0.001564,6,0.039735,1.003328,-0.220603,-0.0252,-0.03245,0.012573,1,2.677665,5.982735,0.002163,0.006329,14,16,0.0016,0.0057,1,2.385856,5.795666,0.002665,0.004228,17,21,0.0031,0.0094,0
7.01039982,60.31470108,750.4246826,263,0.063344,4151.962402,-0.3037,0.6248,-0.1516,0.1159,0.0061,0.467493,0.266688,0.426256,0.08705,0.024027,0.006181,42546.83203,-0.14845,0.73065,-0.1975,0.11985,0.0065,0.431913,0.267754,0.452783,0.028251,0.012256,7,0.026616,1.001907,-0.215776,0.0222,-0.005499,0.003693,0.996198,9.266523,21.313929,0.094196,0.055156,14,18,0.0027,0.011,1,8.919472,17.27887,0.040244,0.036471,13,20,0.0028,0.0146,0
